date,method,eta,raw_frob_sq,raw_frob,cond_stein,cond_kl,nll,gmvp_var_raw,R_raw,R_cond,leverage_l1,max_abs_w,hhi,gmvp_var_raw_Lmax,R_raw_Lmax,R_cond_Lmax,leverage_l1_Lmax,max_abs_w_Lmax
2021-06-08,rolling,0.001,0.00011980936955081315,0.010945746641998122,15145.718387830118,7572.859193914741,7036.3133556213415,5.321680361096095e-05,5.321613984720936e-05,5.324482122602936e-05,3.6157188104916167,0.11104619972842837,0.19962581470564694,5.434109776699829e-05,5.427485334630932e-05,5.427073171438864e-05,2.0,0.06201500574281668
2021-06-08,rolling,0.01,0.00011980936955081315,0.010945746641998122,1621.7388638475766,810.8694319238026,351.2118192126823,5.203908099429639e-05,5.203711958764341e-05,5.22887465873403e-05,3.4465823203045316,0.10650269996640789,0.18129289848456392,5.3709633267852345e-05,5.366653046044855e-05,5.362469815395642e-05,1.9999999999999998,0.06252778661532456
2021-06-08,rolling,0.05,0.00011980936955081315,0.010945746641998122,380.6863915070297,190.34319575351512,-207.31502037317765,4.893546382315853e-05,4.890383784623483e-05,4.9558331993584054e-05,2.8898223460736916,0.09072318950931205,0.13026746834378966,5.135398177786401e-05,5.132235580094031e-05,5.1150812814186566e-05,2.0,0.06366341265240402
2021-06-08,ewma,0.001,0.0001663763179359837,0.012898694427576136,13440.1620865354,6720.081043267021,6193.214662879209,5.9719187773747216e-05,5.9718524009995626e-05,5.975031798090461e-05,3.618008014858019,0.10530914611781457,0.20746639270340697,5.823241522235834e-05,5.8166170801669376e-05,5.81628566934198e-05,1.9999999999999998,0.059039704469529504
2021-06-08,ewma,0.01,0.0001663763179359837,0.012898694427576136,1517.7983186637555,758.8991593318764,303.8662784109731,5.1675075723828516e-05,5.1673114317175536e-05,5.1866878818920055e-05,3.140220487376769,0.09835910118905772,0.15814355962364307,5.290939817253713e-05,5.286629536513333e-05,5.2835079359438534e-05,2.0,0.06385837664349772
2021-06-08,ewma,0.05,0.0001663763179359837,0.012898694427576136,388.06050473559253,194.03025236779686,-203.71131817162396,4.8880316517739555e-05,4.884869054081586e-05,4.9036456093528e-05,2.451386097938314,0.07746069082286228,0.0967862128733067,4.992241985281235e-05,4.989079387588865e-05,4.9711083195229635e-05,2.0,0.06390700888382192
2021-06-08,ledoit_wolf,0.001,0.00011292665618718636,0.010626695450006381,488.9900142261971,244.49500711310012,-293.03674704219947,4.664606650672448e-05,4.664540274297289e-05,4.663973310626777e-05,1.9653561794125638,0.05856083449291348,0.059914982509526885,4.664606650672449e-05,4.6579822086035526e-05,4.657505496108138e-05,1.9653561794125642,0.05856083449291349
2021-06-08,ledoit_wolf,0.01,0.00011292665618718636,0.010626695450006381,304.1819658387381,152.0909829193687,-293.03674704219947,4.664606650672448e-05,4.66441051000715e-05,4.658790267473545e-05,1.9653561794125638,0.05856083449291348,0.059914982509526885,4.664606650672449e-05,4.6602963699320694e-05,4.655349581073893e-05,1.9653561794125642,0.05856083449291349
2021-06-08,ledoit_wolf,0.05,0.00011292665618718636,0.010626695450006381,181.26717981576087,90.63358990788089,-293.03674704219947,4.664606650672448e-05,4.661444052980078e-05,4.63825100134306e-05,1.9653561794125638,0.05856083449291348,0.059914982509526885,4.664606650672449e-05,4.6614440529800794e-05,4.638251001343062e-05,1.9653561794125642,0.05856083449291349
2021-06-08,oas,0.001,0.00011272528586045003,0.010617216483638734,491.5514182975171,245.775709148756,-291.74660444088926,4.677880542941966e-05,4.6778141665668066e-05,4.677403118897181e-05,2.067001884805173,0.06224533773205662,0.06636469034846933,4.720087239068071e-05,4.713462796999174e-05,4.713042969216573e-05,1.9999999999999998,0.060218393736725925
