date,method,eta,raw_frob_sq,raw_frob,cond_stein,cond_kl,nll,gmvp_var_raw,R_raw,R_cond,leverage_l1,max_abs_w,hhi,gmvp_var_raw_Lmax,R_raw_Lmax,R_cond_Lmax,leverage_l1_Lmax,max_abs_w_Lmax
2017-06-16,oas,0.01,0.0038558836897275546,0.062095762252568874,885.1629818385529,442.5814909192767,22.851698804948757,6.290234645524768e-05,6.289416255627317e-05,6.264327469522503e-05,1.6723748945399872,0.0561113749983592,0.042622440835841574,6.290234645524768e-05,6.289416255627317e-05,6.264327469522504e-05,1.6723748945399872,0.0561113749983592
2017-06-16,oas,0.05,0.0038558836897275546,0.062095762252568874,782.0871795777389,391.0435897888699,22.851698804948757,6.290234645524768e-05,6.273382649131739e-05,6.175093753288537e-05,1.6723748945399872,0.0561113749983592,0.042622440835841574,6.290234645524768e-05,6.273382649131739e-05,6.175093753288537e-05,1.6723748945399872,0.0561113749983592
2017-06-16,shrink,0.001,0.003862083093600728,0.06214566029579805,2258.9931441608933,1129.4965720804435,590.0266692610783,0.00015745148536558818,0.00015745082064748088,0.000157448691711473,1.9690162094460841,0.10045097341425567,0.07689949794429339,0.00015745148536558818,0.00015745082064748088,0.0001574486917114731,1.9690162094460846,0.1004509734142557
2017-06-16,shrink,0.01,0.003862083093600728,0.06214566029579805,2085.1640581981083,1042.5820290990546,590.0266692610783,0.00015745148536558818,0.00015744330146661367,0.00015743551408057053,1.9690162094460841,0.10045097341425567,0.07689949794429339,0.00015745148536558818,0.00015744330146661367,0.00015743551408057063,1.9690162094460846,0.1004509734142557
2017-06-16,shrink,0.05,0.003862083093600728,0.06214566029579805,2010.5399382351734,1005.2699691175874,589.7825654781412,0.00015833096033598606,0.00015816244037205576,0.00015838696661954913,1.969171872733463,0.10049876210345773,0.07668542355008783,0.0001583309603359861,0.0001581624403720558,0.00015838696661954918,1.9691718727334635,0.10049876210345776
2017-06-16,persistence,0.001,0.00387104614321899,0.06221773174279975,276943.37823617755,138471.6891180899,132190.28530559238,3.184962609546491e-05,3.18489613773576e-05,3.182295965065978e-05,1.7223502422640433,0.04546012458878229,0.04188373801470851,3.184962609546491e-05,3.18489613773576e-05,3.182295965065978e-05,1.7223502422640433,0.04546012458878229
2017-06-16,persistence,0.01,0.00387104614321899,0.06221773174279975,27784.494711437626,13892.24735571878,12791.207073448251,3.187061527369082e-05,3.1862431374716297e-05,3.161098857129424e-05,1.7160133704324443,0.04529758047873965,0.04155107062370287,3.187061527369082e-05,3.1862431374716297e-05,3.161098857129424e-05,1.7160133704324443,0.04529758047873965
2017-06-16,persistence,0.05,0.00387104614321899,0.06221773174279975,5627.991367520255,2813.9956837601276,2234.848604156069,3.1973546615030095e-05,3.1805026651099796e-05,3.077012932052357e-05,1.6884501304734463,0.0445905688130694,0.04013100276375867,3.1973546615030095e-05,3.1805026651099796e-05,3.077012932052357e-05,1.6884501304734463,0.0445905688130694
2017-06-23,D0_pca8,0.001,0.0038810526767362958,0.062298095289794325,1649235.3984479448,824617.6992239713,790310.4490009269,0.00018624550849679258,0.00018624483498242079,0.00018642927595088668,3.671749233503766,0.307740394506919,0.3336912760445615,6.639303806322629e-05,6.63923645488545e-05,6.641055673040107e-05,2.0,0.16563566371623714
2017-06-23,D0_pca8,0.01,0.0038810526767362958,0.062298095289794325,495074.3847777818,247537.1923888909,234543.7611919473,0.0001880131236079621,0.00018800404138767516,0.0001887897364980316,3.2333565335093173,0.15290046971560456,0.19413721738446835,8.1684832819973e-05,8.167575059968606e-05,8.168521509788784e-05,2.0,0.09610687307477372
2017-06-23,D0_pca8,0.05,0.0038810526767362958,0.062298095289794325,116550.08741581789,58275.043707908946,53002.281304323136,0.0001780623785528115,0.0001778772544191457,0.00017952599010025562,2.8172378124293425,0.0983051075283738,0.13099448515181009,9.73839656322392e-05,9.719884149857336e-05,9.702031072411804e-05,2.0,0.0713608051063853
2017-06-23,rolling,0.001,0.0038654789702590106,0.062172976205575124,164888.46647576234,82444.23323788028,78252.55533149891,0.00024911696203508524,0.00024911628852071347,0.00024919964655325573,3.6106437695284868,0.13809803483772898,0.2236486103264427,9.538113849549551e-05,9.538046498112373e-05,9.537029528686469e-05,1.9999999999999998,0.07674175479250094
2017-06-23,rolling,0.01,0.0038654789702590106,0.062172976205575124,16856.527370009986,8428.263685004993,7585.99997838987,0.0002190358917618046,0.00021902680954151766,0.00021971314244252873,3.3732374397838063,0.12793184939550542,0.19539306525929787,9.449028617460808e-05,9.448120395432114e-05,9.439390427682156e-05,2.0,0.07596162582310366
2017-06-23,rolling,0.05,0.0038654789702590106,0.062172976205575124,3663.024204004624,1831.5121020023125,1340.3498653378476,0.00013785325172223478,0.00013766812758856897,0.00013923834694652213,2.6922877170459523,0.10215633203482825,0.12346267917300593,8.815776881072384e-05,8.797264467705801e-05,8.784498758199916e-05,2.0,0.07579010965273328
2017-06-23,ewma,0.001,0.003862471214991962,0.06214878289228163,171012.80289904022,85506.40144952241,81176.3858340355,0.00026405036068335736,0.0002640496871689856,0.0002641318822311176,3.6542134560783874,0.13034408305045636,0.2220351652813762,9.901310980950126e-05,9.901243629512948e-05,9.900166936579268e-05,2.0,0.07243861456701345
2017-06-23,ewma,0.01,0.003862471214991962,0.06214878289228163,17705.860862081445,8852.930431040711,7988.1545365679,0.00018619976838850502,0.00018619068616821806,0.00018677879392744787,3.23668150056326,0.11439536466185726,0.17793277301763616,8.896008818944007e-05,8.895100596915313e-05,8.886715009170247e-05,2.0,0.07140996154860854
