method,gmvp_var,var_regret,cond_stein,cond_kl,raw_frob,nll,leverage_l1
ledoit_wolf,7.056905738015666e-05,7.055397197694072e-05,426.3019368427362,213.15096842136808,0.004146712911477537,-210.7717345370061,1.7005794963335616
persistence,9.450809050623256e-05,9.449300510301662e-05,9767.72164954504,4883.860824772522,0.008039634155891326,4393.343408866841,2.322132017776925
D2_market_fcm3,9.687506800478028e-05,9.685998260156434e-05,105768.04930176074,52884.02465088037,0.004121582543416186,51608.195701664685,2.566613720317807
rolling,0.00017600225312429437,0.00017598716772107843,4851.8380427422635,2425.919021371131,0.005658090287702118,1963.0447255021247,4.080474699025141
