date,method,cond_number_hat,cond_number_real,min_eig_hat,min_eig_real,logeig_mse_top,logeig_mse_mid,logeig_mse_bot,inv_frob_sq,leverage_l1
2018-03-06,shrink,258.3072771810199,4638.070492718152,4.1267683341896614e-05,6.543751263566744e-06,0.7140511476010591,,4.242225161635114,1677969558506.3171,3.0385135076959218
2018-03-06,persistence,4524.882650557368,4638.070492718152,4.5659060053721425e-06,6.543751263566744e-06,0.31563511420964546,,0.12952337482433565,1216102435744.5073,3.0454559239164674
2018-03-13,D0_pca8,9780.421561163255,4598.616417559373,2.2969062286715537e-07,6.93202719184013e-06,37.76510275608291,,11.608807944470652,1431284498767846.2,3.0674513418048917
2018-03-13,rolling,3950.2753830658235,4598.616417559373,3.948962442610887e-06,6.93202719184013e-06,0.5826146888704042,,0.3166305178358672,1691293361566.1582,5.0419063773672885
2018-03-13,ewma,3870.9754003255575,4598.616417559373,3.932467653310045e-06,6.93202719184013e-06,0.4971623151666842,,0.321358664478011,1652456183985.433,4.95301767595539
2018-03-13,ledoit_wolf,162.45133560872952,4598.616417559373,7.607416903496359e-05,6.93202719184013e-06,0.7785932435060926,,5.738690212316159,1484527098667.7441,3.301885599550788
2018-03-13,oas,241.00785683017287,4598.616417559373,5.4693580966164004e-05,6.93202719184013e-06,0.7197921271256614,,4.26667829303541,1423245106385.2412,3.5929734924115238
2018-03-13,shrink,259.85073009839647,4598.616417559373,4.259396337261441e-05,6.93202719184013e-06,0.7582991313220474,,4.154114034403559,1493894332160.4429,3.059045083724265
2018-03-13,persistence,3185.2022285519656,4598.616417559373,3.3490096857669734e-06,6.93202719184013e-06,0.4985874737285914,,0.5292379960436768,3084341938276.387,2.5427336457090446
2018-03-20,D0_pca8,9772.314513418109,5912.1783059181635,2.3991778412443036e-07,4.655327508001286e-06,33.64635492191723,,8.793996257724263,1281605937629678.5,3.1929554344007385
2018-03-20,rolling,3370.626108143776,5912.1783059181635,4.943283172019053e-06,4.655327508001286e-06,0.16240568425424737,,0.0036020934907755988,1912870969428.3389,4.924538345785772
2018-03-20,ewma,5258.8907993685925,5912.1783059181635,6.546815998791935e-06,4.655327508001286e-06,0.15837349384818195,,0.11625815269777831,1863109271151.546,4.560870470531729
2018-03-20,ledoit_wolf,47.739084886233464,5912.1783059181635,0.00020297726161932876,4.655327508001286e-06,0.23912092228536164,,14.251240231436554,3603381013967.9395,2.2810735954339356
2018-03-20,oas,189.34114870097636,5912.1783059181635,7.35368257345898e-05,4.655327508001286e-06,0.15464300817997997,,7.616351678344427,3429144770807.1055,3.3465930444179044
2018-03-20,shrink,284.52841896225885,5912.1783059181635,4.4326748248957174e-05,4.655327508001286e-06,0.18387921691057094,,6.00226517932645,3453503433215.7607,3.04723742744421
2018-03-20,persistence,5201.551397572446,5912.1783059181635,5.352134350401221e-06,4.655327508001286e-06,0.10899998317327178,,0.019455544378643237,1115493226871.092,2.306225284493931
2018-03-27,D0_pca8,9778.327832452727,4973.948701133391,3.2615248704113966e-07,3.6349402678067067e-06,29.46078541289428,,5.812825248558519,665471647444509.5,3.0955380775632224
2018-03-27,rolling,3723.7019467264267,4973.948701133391,5.289777848190322e-06,3.6349402678067067e-06,0.17080485196896883,,0.14076264810567357,3288563071331.62,5.399865609432434
2018-03-27,ewma,4407.242712347053,4973.948701133391,6.3709219639907325e-06,3.6349402678067067e-06,0.30798807377116116,,0.3148908914226473,3400920130997.245,4.811644765896568
2018-03-27,ledoit_wolf,78.28591592733241,4973.948701133391,0.00016855557896650674,3.6349402678067067e-06,0.12002055212161233,,14.720056588894703,5931340720292.607,2.582438648454813
2018-03-27,oas,238.6686435511776,4973.948701133391,7.02188046407824e-05,3.6349402678067067e-06,0.12979413363589018,,8.767658440292239,5718317165338.862,3.468398249420571
2018-03-27,shrink,320.15713138590957,4973.948701133391,4.485896084609763e-05,3.6349402678067067e-06,0.15546301502724008,,7.683257990674456,5799070733006.913,3.0087146535428126
2018-03-27,persistence,4681.181872083675,4973.948701133391,6.15852886890136e-06,3.6349402678067067e-06,0.3088181431738629,,0.2779874355164048,2184952296674.6042,2.5678043976684357
2018-04-04,D0_pca8,9797.280822063274,3821.0604218563444,2.4701714595851976e-07,3.4674202301147877e-06,35.13508707189883,,6.978603383650911,1166310531594989.5,2.9865321141293393
