date,method,gmvp_var,fro,stein,kl,logeuc
2009-04-13,oas,6.65442595464665e-05,0.07065204605264519,923.078065483549,461.53903274135126,98.63535355368981
2009-04-13,ewma94,5.386547338394994e-05,0.0875564775021296,2920640.3523979452,1460320.1761816284,74.96708584832936
2009-04-20,lw,7.758545179666388e-05,0.08975670142683724,929.3276068587218,464.6638034288285,97.42092557220977
2009-04-20,oas,7.717286694934712e-05,0.08859355826852609,920.4539189437794,460.22695947203493,97.97782157153219
2009-04-20,ewma94,6.350830481915673e-05,0.10341547123892117,2823088.87982936,1411544.4399099578,74.74663436235618
2009-04-27,lw,8.491520998564798e-05,0.08468896744581925,908.3567352868581,454.1783676442273,97.74206227348431
2009-04-27,oas,8.480502291985399e-05,0.08373680459232617,902.8031541325147,451.40157706626246,98.1903973687449
2009-04-27,ewma94,5.941661547593947e-05,0.08077976403962675,2550335.391059565,1275167.6955160394,75.26537326544313
2009-05-04,lw,0.0001119677543263199,0.08769187323805495,890.1098024216786,445.0549012123126,97.81056665620866
2009-05-04,oas,0.0001118811102078185,0.08696579709424786,887.0611968082405,443.53059840437254,98.1477097821839
2009-05-04,ewma94,8.776279476758874e-05,0.07588959340229352,2216741.6462590625,1108370.8231539212,74.75902399138809
2009-05-11,lw,5.9999856948923226e-05,0.08710476775032913,861.5741229177511,430.7870614600159,97.99134159023009
2009-05-11,oas,6.0024223850696626e-05,0.0868819660856857,861.1538258143089,430.5769129066268,98.09339317469295
2009-05-11,ewma94,6.808953774211316e-05,0.07201139834541098,1725818.384966503,862909.1924906378,74.74434680629605
2009-05-18,lw,8.331727628646285e-05,0.09784793115124857,855.2634191375936,427.631709568543,97.6835754214127
2009-05-18,oas,8.329606522745545e-05,0.09792864693600105,855.3915103700551,427.69575518529325,97.64605782317174
2009-05-18,ewma94,8.571529491500132e-05,0.089988952580102,1577675.82919669,788837.914606431,74.22067066970999
2009-05-26,lw,7.75616160298044e-05,0.07860786510103727,847.9906007638557,423.99530038207746,97.30074100397105
2009-05-26,oas,7.74904491124067e-05,0.07897944273998977,848.5065391250946,424.25326956222733,97.11405261879509
2009-05-26,ewma94,7.009765495179331e-05,0.06209340881709443,1461949.9064733207,730974.9532331328,73.74482279307469
2009-06-02,lw,5.787020569070207e-05,0.07313812734252483,834.977377061389,417.48868853035924,96.53851278434671
2009-06-02,oas,5.769364382515377e-05,0.07417615230346437,836.1664760067034,418.08323800345516,95.98519820638577
2009-06-02,ewma94,5.7638081280797766e-05,0.051611276560003895,1259067.0709828588,629533.5354945776,73.31713340402042
2009-06-09,lw,9.62631226935398e-05,0.05767037371134532,843.2142970306963,421.60714851545515,96.7300310202771
2009-06-09,oas,9.570951409225253e-05,0.05886059717215531,845.121879731824,422.5609398660504,96.01402757618271
2009-06-09,ewma94,9.183256263733849e-05,0.03470667445677714,1254327.8257116582,627163.912850103,73.03038950857498
2009-06-16,lw,0.00011012160293919962,0.041266379862774,852.7916653977371,426.39583269868405,96.82112993196675
2009-06-16,oas,0.00010892717553299753,0.04286268372078346,857.9139652684348,428.95698263415653,95.6042031703325
2009-06-16,ewma94,0.0001037250040494782,0.02706898694830942,1375111.5635095122,687555.7817586034,73.19063087424198
2009-06-23,lw,9.050790091640751e-05,0.03793548463430882,851.4787472197173,425.739373609942,96.2188471058633
2009-06-23,oas,8.906974243429797e-05,0.039525687862231346,858.0001152390641,429.0000576194627,94.91512249597473
2009-06-23,ewma94,8.768236531932277e-05,0.028606943489550427,1342002.9769427455,671001.4884740075,72.17186072954071
2009-06-30,lw,8.72510004857057e-05,0.029372549455945734,858.3057062121534,429.15285310570823,95.48530471341678
2009-06-30,oas,8.599751042462773e-05,0.03004973639757534,864.1825944990438,432.09129724998326,94.63871523498007
2009-06-30,ewma94,7.958518957977128e-05,0.023748263678268586,1444388.0264299135,722194.0132134982,71.47605635699138
2009-07-08,lw,4.795443141055665e-05,0.03890909359860596,867.8211186917019,433.9105593460524,94.30662179638755
2009-07-08,oas,4.748189890755379e-05,0.039936523590388545,881.6440655918743,440.82203279415194,93.11833270466593
2009-07-08,ewma94,5.490071531913729e-05,0.03529880142664676,1736009.9552330885,868004.9776117649,70.29653300557611
2009-07-15,lw,2.6212087404399317e-05,0.028560861952476577,854.1914450338597,427.09572251698626,93.50302289171101
2009-07-15,oas,2.6046296278369776e-05,0.02932720954796752,865.0248375078096,432.51241875374865,92.5469924323532
2009-07-15,ewma94,2.8892014448801887e-05,0.029662768221865424,1606031.637222962,803015.8186107986,70.3306427177724
2009-07-22,lw,3.1690079249317507e-05,0.021393039138782415,858.5713084760586,429.2856542380228,91.544804120731
2009-07-22,oas,3.126608744475188e-05,0.021696659037238646,873.140728022747,436.57036401160474,90.66577372880433
2009-07-22,ewma94,3.280838705370111e-05,0.020167062605783513,1440514.1973738228,720257.098686751,69.94059731386254
2009-07-29,lw,4.3014049100091836e-05,0.02185126050521136,834.094313771009,417.0471568852358,91.45493222048633
2009-07-29,oas,4.2697740887423834e-05,0.021907656811700434,838.5133011945634,419.25665059735456,91.04396609090236
2009-07-29,ewma94,4.148345651429797e-05,0.02296541394367651,1157691.960646797,578845.9803262652,70.3660766973675
2009-08-05,lw,5.4286380210177776e-05,0.018975741067539492,800.941516479639,400.4707582396351,92.30432616804515
2009-08-05,oas,5.30500048587007e-05,0.01893375711088502,804.5219284660436,402.2609642329338,91.33550346784853
2009-08-05,ewma94,6.006053557389488e-05,0.024180162913672087,953260.0529913176,476630.02649711986,69.63088716239618
2009-08-12,lw,5.924709338486663e-05,0.013951468343357445,799.7282314881517,399.86411574392275,91.66688635136741
2009-08-12,oas,5.836234990381743e-05,0.013927085898893488,804.1562168794603,402.0781084396649,90.74945500066929
2009-08-12,ewma94,5.818816252966394e-05,0.01800631981586263,954903.5845065048,477451.7922531253,69.77011260244095
2009-08-19,lw,4.59060543661122e-05,0.015248584789626343,816.9488241777473,408.47441208871544,91.04219441268435
2009-08-19,oas,4.549130213522951e-05,0.015684281435708217,824.8796489490833,412.4398244746642,90.18933348118013
2009-08-19,ewma94,4.3371567322512395e-05,0.01918186716144315,1068871.192905,534435.5964515747,69.66834648463994
2009-08-26,lw,3.844915689867232e-05,0.014219311660099548,816.7625457647463,408.38127288251434,90.7613448293835
2009-08-26,oas,3.785134445596385e-05,0.014591980179003672,826.5972701797398,413.298635089595,89.70804078085027
2009-08-26,ewma94,3.726423146492883e-05,0.015455600082246173,1057666.8565562046,528833.4282805751,68.5079821830503
2009-09-02,lw,4.7075054876147686e-05,0.01622264579967694,816.7360210576492,408.36801052876143,90.31812776954385
2009-09-02,oas,4.625140979677049e-05,0.01650471888519171,824.9897292489651,412.4948646244563,89.47464063257314
2009-09-02,ewma94,4.522347684425718e-05,0.02013801620072816,1017246.8515976112,508623.4257980112,68.36678982014753
2009-09-10,lw,4.9709222029093835e-05,0.015986470039677552,810.2227178737113,405.11135893696724,90.4060853193542
2009-09-10,oas,4.880376143988597e-05,0.016318629419843807,818.1683762698967,409.08418813459684,89.49262671567169
2009-09-10,ewma94,5.448592807481005e-05,0.017043913063575597,983936.6187747597,491968.3093880973,68.59528380586146
2009-09-17,lw,4.9902164012727164e-05,0.014840029668695461,790.5302281812267,395.26511409051295,90.9345396612746
2009-09-17,oas,4.8285953211661434e-05,0.01514875467022243,795.2666920292243,397.6333460145394,89.74149664302888
2009-09-17,ewma94,4.7911462836445143e-05,0.01490938539418877,817434.5306325327,408717.2653172766,68.22366432541195
2009-09-24,lw,6.560324288484124e-05,0.01465331043677596,801.2023126975681,400.60115634865514,91.1730228800142
2009-09-24,oas,6.384387499924997e-05,0.014829713980705565,809.0723948765291,404.5361974382946,89.96754758679943
2009-09-24,ewma94,5.876937369732732e-05,0.014803354634677683,938262.1239035828,469131.06195036555,69.47236028872629
2009-10-01,lw,8.076549194627781e-05,0.019997479866635214,846.801529195142,423.4007645977791,90.32370483285328
2009-10-01,oas,7.926052781293145e-05,0.019991208493936794,866.5877983021012,433.2938991509316,89.17207697405642
2009-10-01,ewma94,7.323001763491251e-05,0.018882908197037997,1296344.0786212713,648172.0393118709,69.66784466218193
2009-10-08,lw,0.00011372912083612204,0.02283917024412913,866.7453591310752,433.37267956559435,89.4225927962014
2009-10-08,oas,0.0001118733672600041,0.022618380395772353,894.3600747420448,447.18003737071365,88.24341828245623
2009-10-08,ewma94,0.00010383183900752305,0.020148337707169076,1403879.7320850778,701939.8660409717,69.65949561320797
2009-10-15,lw,0.00011589090462046482,0.023341869971804475,924.904412944358,462.4522064720624,87.56126107351355
2009-10-15,oas,0.00011508486158818383,0.023172445223855632,945.4566446313272,472.7283223155258,87.0224196097453
2009-10-15,ewma94,0.0001127710003179518,0.023373751175692955,1566992.7588297706,783496.3794160549,69.30644284258666
2009-10-22,lw,0.00011902818774698529,0.023968518511969922,899.894687106078,449.9473435531313,87.3786461267319
2009-10-22,oas,0.00011824642980762445,0.02381351913702071,915.3311434171721,457.6655717084284,86.89382483577899
2009-10-22,ewma94,0.00012142748426244908,0.024321156286516148,1386224.1888164198,693112.0944086113,68.41345091452037
2009-10-29,lw,8.121610613648456e-05,0.01277335294476692,818.3559989822596,409.1779994908451,89.03122046499739
2009-10-29,oas,8.057220860556036e-05,0.012823358509100755,826.0119709541102,413.0059854770476,88.3884895913749
2009-10-29,ewma94,8.068797674546852e-05,0.020578856109605043,881881.2045272328,440940.60226341715,68.31786995354472
2009-11-05,lw,4.486713600354873e-05,0.016874932258177485,843.4582617316757,421.72913086588704,89.19265988985224
2009-11-05,oas,4.466062676099917e-05,0.017059894788901648,849.1476059450297,424.5738029721355,88.79211195433223
2009-11-05,ewma94,3.9787104055650635e-05,0.026493013154832566,900656.5574203901,450328.2787095647,68.22783218499318
2009-11-12,lw,3.7300383845466864e-05,0.01655739296688195,839.9707800865367,419.9853900431234,89.53663459123626
2009-11-12,oas,3.7159832975869786e-05,0.016829191328827656,847.1986355485006,423.59931777428113,89.01492586275431
2009-11-12,ewma94,3.571149942610191e-05,0.023999695981342942,913155.3263145217,456577.66316022404,68.32920958888866
2009-11-19,lw,3.794354980232351e-05,0.016721559335842757,848.1497655549064,424.07488277734103,89.19365685702856
2009-11-19,oas,3.789286578803759e-05,0.016979607961371497,856.6273863199945,428.3136931597744,88.68375948842424
2009-11-19,ewma94,3.8169857070553e-05,0.02108270679961774,969136.4796072149,484568.2398037222,68.54452807414984
2009-11-27,lw,3.628589217369922e-05,0.01709877978323698,870.6111039845398,435.3055519922645,89.12708271824852
2009-11-27,oas,3.618003328396701e-05,0.017426201620929307,885.0010957935315,442.50054789694184,88.4474546796725
2009-11-27,ewma94,3.6572421717227465e-05,0.017504162646489126,1041868.3798987584,520934.1899493636,67.97578798517779
2009-12-04,lw,3.6331905375317924e-05,0.01465155456222632,799.9856057425407,399.99280287125475,89.13062286127514
2009-12-04,oas,3.621247055599605e-05,0.015254576198628972,808.2242383704133,404.11211918518626,88.04053686601162
2009-12-04,ewma94,3.765321083573996e-05,0.015958355132342547,664301.5279025057,332150.76395245316,66.87909075978581
2009-12-11,lw,3.7965811087941466e-05,0.012522650037681764,808.9890424327671,404.4945212163899,89.82880253515557
2009-12-11,oas,3.744509925868577e-05,0.01320001862907667,820.3346490820529,410.16732454117846,88.45302494123321
2009-12-11,ewma94,4.10569161032901e-05,0.012861028829748319,780921.7724944217,390460.88624827104,66.84974029058822
2009-12-18,lw,5.57344726884221e-05,0.012048319104824387,804.0905964719498,402.0452982360183,89.74918244934703
2009-12-18,oas,5.564976516582536e-05,0.01270745721864502,814.5998868068816,407.2999434033583,88.32034597127183
2009-12-18,ewma94,6.0171121662652734e-05,0.011823569963681918,749649.0618949857,374824.5309484248,66.88057032833666
2009-12-28,lw,6.413129938274363e-05,0.01210563286583305,806.9519732453695,403.4759866226284,88.34400083898221
2009-12-28,oas,6.314967992371637e-05,0.012532666342055795,827.6681851504068,413.8340925752814,86.70265864163173
2009-12-28,ewma94,7.385347588264704e-05,0.012226716458391077,952014.3793714199,476007.1896858919,65.25353173062041
2010-01-05,lw,7.379445676830622e-05,0.013301631258824336,828.3819917363372,414.1909958681833,88.18105411364877
2010-01-05,oas,7.196686147231432e-05,0.013498184801592593,863.0217014763592,431.51085073830717,86.2811848245831
2010-01-05,ewma94,9.111509592693646e-05,0.014385202038368064,1129080.7107981492,564540.3553986679,65.94407254052287
2010-01-12,lw,0.00014168423818030306,0.019198825579695464,816.5221834801789,408.2610917399589,88.18286942275972
2010-01-12,oas,0.0001381769293640026,0.018750563831831168,841.2629425829675,420.63147129168533,86.43825185503049
2010-01-12,ewma94,0.00015192101439900435,0.020596685544451498,1074301.0669309462,537150.5334660144,65.62407814133458
2010-01-20,lw,0.00014904173209486974,0.021799045367671556,827.726990998977,413.86349549939,87.9944465923833
2010-01-20,oas,0.00014512632251514643,0.02138551162684513,850.768595551205,425.38429777571184,86.51534470775012
2010-01-20,ewma94,0.00013644359552260872,0.020286811446121288,1161621.330382449,580810.6651907886,65.9735021599415
2010-01-27,lw,0.00011452774452835329,0.01782905496655447,811.42810658199,405.7140532909948,88.19599530486398
2010-01-27,oas,0.00011027246060290056,0.017323937090380045,835.656536545893,417.8282682729109,86.37044587493872
2010-01-27,ewma94,0.00010169095306581064,0.015952745448573776,1032231.2946200734,516115.64730941097,66.2146304581987
2010-02-03,lw,9.802781288551865e-05,0.013687508909012321,799.1008055543707,399.5504027772564,88.29197761056403
2010-02-03,oas,9.513375789156298e-05,0.013331264381941092,818.2662228499867,409.133111425002,86.56033813962642
2010-02-03,ewma94,8.31544277445848e-05,0.013354203691221348,935463.6513591384,467731.82567938394,66.67842171778767
2010-02-10,lw,2.730905924654902e-05,0.008787122494879264,775.4483200374797,387.72416001876445,88.40768998900178
2010-02-10,oas,2.635555495536304e-05,0.00938634154436581,786.842977789972,393.42148889502363,86.59469531448505
2010-02-10,ewma94,2.5474980059172002e-05,0.01679426975907853,709269.8155915624,354634.9077968211,66.74553102804076
2010-02-18,lw,2.193175157343265e-05,0.00922599403176117,774.4778918471023,387.2389459234367,87.40607467718912
2010-02-18,oas,2.1402031004297558e-05,0.009746630731238918,786.5389319923648,393.26946599609926,86.06741223066382
2010-02-18,ewma94,1.8768657611222625e-05,0.015634441935292134,676108.0394317836,338054.01971643005,67.43975235634217
2010-02-25,lw,2.417097487194383e-05,0.009048418526401274,778.5050130699974,389.2525065350053,86.95614353008992
2010-02-25,oas,2.3745484888514293e-05,0.009515352390443136,792.9307346367584,396.465367318517,85.64276474508523
2010-02-25,ewma94,2.425940805441704e-05,0.012046963702793097,704412.0729497536,352206.0364748791,67.36140118049859
2010-03-04,lw,1.8841478595650867e-05,0.008435580471780115,762.5939400810778,381.29697004051764,87.08882634348579
2010-03-04,oas,1.837141878659163e-05,0.009023738236849597,773.3231237356651,386.66156186787987,85.60788979051229
2010-03-04,ewma94,1.721771011838767e-05,0.010155246076956954,604129.1920737114,302064.5960362003,66.81736891507597
2010-03-11,lw,1.941139460092838e-05,0.009092003205266208,767.247051102464,383.6235255513238,87.22217582166847
2010-03-11,oas,1.8988347001173233e-05,0.009604975668254124,777.3091815790633,388.65459078955996,85.89675403323758
2010-03-11,ewma94,1.9160327844805424e-05,0.009569747672529157,601400.89543383,300700.4477173252,67.08806800566843
2010-03-18,lw,2.8264782959947946e-05,0.008224731910012203,773.5048964158896,386.75244820794603,87.27613669505811
2010-03-18,oas,2.7329983064162506e-05,0.008596230061763752,785.0134104135241,392.5067052067831,85.91250312695034
2010-03-18,ewma94,2.976999834603597e-05,0.008074463679174748,624741.969527268,312370.9847636133,67.02085170405242
2010-03-25,lw,2.7822706879255582e-05,0.009759515207920021,799.5850322199656,399.79251610994925,86.35791397142266
2010-03-25,oas,2.7290409235013117e-05,0.010137522052175276,820.47578174208,410.2378908710891,85.09259465834687
2010-03-25,ewma94,3.1343773626731844e-05,0.009255888009799096,776584.1080364274,388292.05401720013,67.03329415162366
2010-04-01,lw,8.18130145511658e-05,0.01512741315469744,836.4893536655553,418.24467683257006,86.71382783471529
2010-04-01,oas,7.953371050679093e-05,0.0148873948824299,873.9670013912051,436.9835006955531,85.12280112323172
2010-04-01,ewma94,9.479531082720998e-05,0.016721206990015593,994183.8633286331,497091.93166543497,67.1186699898844
2010-04-09,lw,0.00017830133673550383,0.026108106061106768,854.2720231922839,427.136011595918,86.45619913891294
2010-04-09,oas,0.00017475425567200047,0.025624175342297627,898.7887227354918,449.3943613676064,84.80689915815522
2010-04-09,ewma94,0.00018137187718064425,0.027698288546498945,1080537.186318732,540268.593161959,66.70713159514497
2010-04-16,lw,0.0002964542824602526,0.04603530252468571,874.7152707011444,437.35763535050654,86.31869343252698
2010-04-16,oas,0.00028837686303543876,0.045378315813398164,931.9490996546463,465.9745498272962,84.50190945556088
2010-04-16,ewma94,0.000288919258654221,0.0457047325783873,1195388.68215082,597694.3410735327,66.61451529070413
2010-04-23,lw,0.0003667873898576403,0.05483654733906896,882.1315117247091,441.0657558620838,85.93179811430352
2010-04-23,oas,0.0003650384942066879,0.05474675867152888,889.88246656905,444.9412332842399,85.63729601477709
2010-04-23,ewma94,0.00033653922814839174,0.052884298460641056,1132023.9676230575,566011.9838111434,66.96134690397504
2010-04-30,lw,0.00031330303910852243,0.05342531067723271,839.1278246495945,419.5639123247199,86.3801245179275
2010-04-30,oas,0.0003056840190211358,0.05292033260980845,869.3043105103532,434.65215525518244,85.05591716556678
2010-04-30,ewma94,0.000259321565302232,0.045089696485595986,971352.1900769868,485676.09503708064,67.38915249359277
2010-05-07,lw,0.0002505955309314856,0.051836269556494396,840.4030660330305,420.2015330162969,85.45832106080908
2010-05-07,oas,0.00024610298777051035,0.051398453782678405,867.9093946449055,433.95469732230305,84.42482092202673
2010-05-07,ewma94,0.0001755890009705897,0.037024424833838415,890160.8731198801,445080.4365568276,67.27766057632395
2010-05-14,lw,0.0001775613475179828,0.04001572881932681,1138.4944916241998,569.247245812026,86.2898990842157
2010-05-14,oas,0.00017338889816417304,0.03937379398120574,1327.9816244494298,663.9908122246716,84.4454450476149
2010-05-14,ewma94,0.0001431175675574199,0.0317086578516096,2640536.9837201163,1320268.4918597979,68.4329827912521
2010-05-21,lw,0.00014775952283826253,0.03274065019175475,1171.159041994099,585.5795209970681,86.10164882107102
2010-05-21,oas,0.00014576924927174048,0.0324312701104057,1328.1765350827752,664.0882675413145,84.66610413276231
2010-05-21,ewma94,0.00013463022414907235,0.03171529857624062,2642064.453541704,1321032.226773984,69.10917822088535
2010-05-28,lw,0.00012324980841132613,0.029302789245630585,1177.0696443406741,588.5348221703571,86.03810244188377
2010-05-28,oas,0.0001221704222230843,0.02919695696430205,1303.4788759979524,651.7394379986572,84.87020720377114
2010-05-28,ewma94,0.00011766543182642621,0.031612074540951864,2597608.614606796,1298804.3073042138,69.32614967600108
2010-06-07,lw,8.410268345116387e-05,0.02832661872710252,1221.6482813316022,610.824140665783,85.31322656867543
2010-06-07,oas,8.380827029565105e-05,0.02844992373458945,1286.1420256698038,643.0710128350222,84.74188879550549
2010-06-07,ewma94,7.287505515985402e-05,0.038522904586882956,2612276.2611935446,1306138.1305952598,68.47377323003656
2010-06-14,lw,6.686849647134789e-05,0.013715989434921637,777.1600613490225,388.58003067454484,88.87761464419147
2010-06-14,oas,6.48418771360616e-05,0.014619962364621064,793.5014932001336,396.7507465998378,86.78486348130225
2010-06-14,ewma94,5.9655300297779824e-05,0.03195813104535249,665698.4441795927,332849.2220913357,68.80539838184873
2010-06-21,lw,7.37441821894109e-05,0.013787004145006986,779.0375992239242,389.518799611866,88.68204042709719
