tag,dim,geom_train_cv,geom_query_cv,geom_train_rel_contrast,geom_query_rel_contrast,fcm_train_mean_max_p,fcm_query_mean_max_p,fcm_train_mean_norm_entropy,fcm_query_mean_norm_entropy,cent_train_mean_centroid_rel_contrast,cent_query_mean_centroid_rel_contrast
pca_svd_legacy_48,240,0.48912079468207986,0.20508594907642483,9.788711978503487,2.436448920151857,0.333333387392716,0.33333339209318985,0.9999999999999862,0.9999999999999857,1.5908021802634248e-07,1.782026269170446e-07
pca_only_48,48,0.4646325337042213,0.2112003864058065,9.306364486432573,2.604641695277697,0.33333334334269843,0.3333333442839182,0.9999999999999996,0.9999999999999994,2.9404313506291538e-08,3.300404220631198e-08
pca_svd_standardized_48,240,0.4325043935142833,0.31448298196029345,6.7368048081291905,5.540396067412994,0.550283494798275,0.547739074915913,0.8493754847711136,0.8426645059136056,1.2094831091048046,1.3047983361868112
pca_only_15,15,0.6102663503607278,0.2287444684705915,22.524493724353132,5.112809559285029,0.333333469209919,0.3333335043262286,0.9999999999999014,0.9999999999998711,4.234552553272638e-07,5.454970551037881e-07
pca_only_10,10,0.6466209940608606,0.24664273034537654,38.957664507075414,7.6285280382071505,0.3333336327317094,0.3333336601602722,0.9999999999994447,0.9999999999993959,9.544452782885768e-07,1.061285476449804e-06
pca_only_5,5,0.7888463613549909,0.3462463259921918,146.79536074230955,30.827580033789502,0.37177928062674626,0.38026310095743426,0.9927378068325147,0.9888085893317358,0.13151196242573235,0.16811109807494087
market_state_6,6,0.4342270230261527,0.4301208943906348,257.2759233315799,78.80153257320644,0.6394242684839059,0.596013268591632,0.7594209391138947,0.7852071618709172,1.7508036699832448,1.755035503175657
