date,raw_anchor,method,split,embedder,pca_k,k_neighbors,aggregation,eta,raw_frob,raw_logeuc,raw_corr_frob,cond_stein,cond_kl,nll,gmvp_var,var_regret,pred_var,leverage_l1,max_abs_w,hhi
2013-01-04,1390,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,0.00013331101543334676,2130.1328682270578,6116.5353683744925,82883.025657852,41441.51282892602,40641.77003243843,2.3614777541319e-05,2.361234935645658e-05,2.4479778777615616e-08,2.3525545070121274,0.10595190470759186,0.09973740562010375
2013-01-04,1390,rolling,select,pca_only,8,20,log_euclidean,0.01,157.60244604751983,5141.846753289603,1017.0580494276583,424.94969457723914,212.47484728862995,-223.65577949410832,3.093981002637384e-05,3.093738184151142e-05,5.463334462268999e-05,1.2580308614710567,0.04337219450684788,0.02373513798693967
2013-01-04,1390,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,41.21827647607785,20228.095893001497,784.2306215019028,779.8513085165956,389.9256542582976,-46.08270867197727,2.680553932123459e-05,2.6803111136372167e-05,0.0006675368815607304,1.0005829277280731,0.011419811548814142,0.010423155178882901
2013-01-04,1390,persistence,select,pca_only,8,20,log_euclidean,0.01,1048.185659849201,3866.664012765962,1499.1978287147608,503.6512443356801,251.8256221678493,-184.20554311627532,2.7722124097121966e-05,2.7719695912259544e-05,7.461318299805089e-05,1.0243382934924339,0.024342740715824377,0.013311026691960676
2013-01-11,1395,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,0.0001862576931285034,2541.2623202259997,5338.393056373996,19110.01930711139,9555.009653555691,8933.027582789995,3.289962807557142e-05,3.289732476445705e-05,9.337879324622218e-08,2.3376305097573398,0.08970741489606333,0.08624658984740168
2013-01-11,1395,rolling,select,pca_only,8,20,log_euclidean,0.01,157.60231720932418,5102.6128638146065,961.9062294295677,420.8023367399926,210.4011683700062,-223.03731983223943,3.194281749105047e-05,3.19405141799361e-05,5.127742966219435e-05,1.1978997276422187,0.040718287806856976,0.021807412866107913
2013-01-11,1395,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,41.21677724370422,20218.648835403492,787.3241344300695,774.5103491408723,387.2551745704361,-46.09071676632353,3.0210895603658903e-05,3.0208592292544528e-05,0.0006630443560621216,1.0005906033554604,0.011463977852844823,0.010422049549035955
2013-01-11,1395,persistence,select,pca_only,8,20,log_euclidean,0.01,1048.1853082253238,3845.797508640663,1433.758737476338,498.82354472033705,249.4117723601736,-183.94040040422254,2.827326150955352e-05,2.8270958198439144e-05,7.791992365380306e-05,1.0250580058726726,0.0240404240427188,0.013353680131857098
2013-01-18,1400,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,0.0012877372590476654,2555.0643330453972,6955.302395404897,8612.368651401128,4306.18432570056,3854.0081757723333,4.2150197930451496e-05,4.2148087193886345e-05,3.0080271720084607e-07,2.126294062247152,0.08136082074881922,0.0717657980519483
2013-01-18,1400,rolling,select,pca_only,8,20,log_euclidean,0.01,157.60167732495023,5010.874010994139,950.7702562722116,411.410290615851,205.70514530793594,-221.0732587584379,3.5604454185053824e-05,3.560234344848867e-05,5.0132675281143375e-05,1.1856797920084718,0.03982968664469581,0.021394458719708232
2013-01-18,1400,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,41.21567762092627,20203.38636794321,728.6212014316598,761.2692049617451,380.63460248087256,-46.09896486970386,2.9449617431480945e-05,2.9447506694915793e-05,0.0006600983046674846,1.0005928149768324,0.011027743005491362,0.01041996040351245
2013-01-18,1400,persistence,select,pca_only,8,20,log_euclidean,0.01,1048.18176798803,3844.967562214905,1332.526925408517,487.07584278802835,243.53792139401193,-183.2053531501012,2.6377520748781453e-05,2.63754100122163e-05,6.540213665879078e-05,1.0208178089365034,0.02184805895571465,0.01251413976603523
