mode,run_tag,regime_clustering,knn_metric,pca_k,tau,k_neighbors,primary_metric,model_mean,mix_mean,model_stein_mean,mix_stein_mean,model_logeuc_mean,mix_logeuc_mean,model_gmvp_sharpe_mean,mix_gmvp_sharpe_mean,roll_gmvp_sharpe_mean,pers_gmvp_sharpe_mean,shrink_gmvp_sharpe_mean,model_gmvp_var_mean,mix_gmvp_var_mean,roll_gmvp_var_mean,pers_gmvp_var_mean,shrink_gmvp_var_mean,model_gmvp_vol_mean,mix_gmvp_vol_mean,roll_gmvp_vol_mean,pers_gmvp_vol_mean,shrink_gmvp_vol_mean,model_turnover_l1_mean,mix_turnover_l1_mean,roll_turnover_l1_mean,pers_turnover_l1_mean,shrink_turnover_l1_mean,_objective
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=10,fuzzy_cmeans,lp_p1,48,2.0,10,fro,0.020902280054377474,0.02057414885200917,900.3376336160385,841.959649872478,99.71513040020841,92.07726444581857,1.6461660746189712,1.6061536637888574,1.4917851691331947,1.6006127824448135,1.534424450796311,9.334448249786784e-05,7.422848883567754e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008909465809440525,0.0079945842800743,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.2733682824067034,0.2854481662464803,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6461660746189712
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=10,fuzzy_cmeans,l1,48,2.0,10,fro,0.020902280054377474,0.02057414885200917,900.3376336160385,841.959649872478,99.71513040020841,92.07726444581857,1.6461660746189712,1.6061536637888574,1.4917851691331947,1.6006127824448135,1.534424450796311,9.334448249786784e-05,7.422848883567754e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008909465809440525,0.0079945842800743,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.2733682824067034,0.2854481662464803,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6461660746189712
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=50,fuzzy_cmeans,l1,48,2.0,50,fro,0.020902261817895274,0.02057415133095473,900.3591586611575,841.9630670522033,99.71489947963293,92.07716955408573,1.6461637678496832,1.6061505268513512,1.4917851691331947,1.6006127824448135,1.534424450796311,9.334436516478986e-05,7.422845916286236e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008909457443040891,0.007994581466251156,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.2733723103839767,0.28544952294765996,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6461637678496832
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=50,fuzzy_cmeans,lp_p1,48,2.0,50,fro,0.020902261817895274,0.02057415133095473,900.3591586611575,841.9630670522033,99.71489947963293,92.07716955408573,1.6461637678496832,1.6061505268513512,1.4917851691331947,1.6006127824448135,1.534424450796311,9.334436516478986e-05,7.422845916286236e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008909457443040891,0.007994581466251156,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.2733723103839767,0.28544952294765996,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6461637678496832
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=1.0|k_neighbors=10,fuzzy_cmeans,l1,40,1.0,10,fro,0.02079650378189252,0.02061563875677344,854.1886129877522,821.491964907576,101.40771087598783,92.86762352397699,1.6200891444442072,1.5978340023639668,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654574884739e-05,7.479363337998037e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.0090011621332626,0.008027865742776294,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.19935420379411617,0.27135063815472765,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6200891444442072
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=1.0|k_neighbors=50,fuzzy_cmeans,l1,40,1.0,50,fro,0.02079650378009485,0.020615638757197078,854.1886129850898,821.4919649061048,101.40771087569607,92.8676235237495,1.6200891444311467,1.5978340023532964,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654574373994e-05,7.479363337968212e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.009001162133030571,0.00802786574275979,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.19935420380056926,0.27135063815738497,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6200891444311467
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=10,fuzzy_cmeans,lp_p1,40,1.0,10,fro,0.02079650378009485,0.020615638757197075,854.1886129850869,821.4919649061022,101.40771087569607,92.8676235237495,1.6200891444311467,1.5978340023532966,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654574373994e-05,7.479363337968213e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.009001162133030573,0.00802786574275979,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.1993542038005692,0.2713506381573849,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6200891444311467
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=50,fuzzy_cmeans,lp_p1,40,1.0,50,fro,0.02079650378009485,0.020615638757197078,854.1886129850898,821.4919649061048,101.40771087569607,92.8676235237495,1.6200891444311467,1.5978340023532964,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654574373994e-05,7.479363337968212e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.009001162133030571,0.00802786574275979,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.19935420380056926,0.27135063815738497,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.6200891444311467
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=50,fuzzy_cmeans,l1,48,1.0,50,fro,0.020796503682880895,0.02061563867016731,854.1886176952938,821.49196267338,101.40771167311007,92.8676241299232,1.620089127161988,1.5978339991876693,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654788201577e-05,7.479363372294235e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.009001162233605007,0.008027865759695324,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.1993541748130102,0.27135063196483333,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.620089127161988
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=10,fuzzy_cmeans,l1,48,1.0,10,fro,0.020796503682880895,0.02061563867016731,854.1886176952917,821.4919626733819,101.40771167311007,92.86762412992321,1.620089127161988,1.59783399918767,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654788201575e-05,7.479363372294237e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.009001162233605007,0.008027865759695326,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.19935417481301024,0.27135063196483333,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.620089127161988
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=10,fuzzy_cmeans,lp_p1,48,1.0,10,fro,0.020796503682880895,0.02061563867016731,854.1886176952917,821.4919626733819,101.40771167311007,92.86762412992321,1.620089127161988,1.59783399918767,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654788201575e-05,7.479363372294237e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.009001162233605007,0.008027865759695326,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.19935417481301024,0.27135063196483333,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.620089127161988
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=50,fuzzy_cmeans,lp_p1,48,1.0,50,fro,0.020796503682880895,0.02061563867016731,854.1886176952938,821.49196267338,101.40771167311007,92.8676241299232,1.620089127161988,1.5978339991876693,1.4917851691331947,1.6006127824448135,1.534424450796311,9.490654788201577e-05,7.479363372294235e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.009001162233605007,0.008027865759695324,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.1993541748130102,0.27135063196483333,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.620089127161988
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=50,fuzzy_cmeans,l1,40,2.0,50,fro,0.021154349752205526,0.020520494890343837,3045.9730948980537,2663.738419230031,89.09363961472488,87.43967106504297,1.5571105031646926,1.582394358303432,1.4917851691331947,1.6006127824448135,1.534424450796311,8.332513592007328e-05,7.115798373999608e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008422045732955394,0.007830091700978656,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.4921011918246759,0.33079741980703814,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.5571105031646926
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=50,fuzzy_cmeans,lp_p1,40,2.0,50,fro,0.021154349752205526,0.020520494890343837,3045.9730948980537,2663.738419230031,89.09363961472488,87.43967106504297,1.5571105031646926,1.582394358303432,1.4917851691331947,1.6006127824448135,1.534424450796311,8.332513592007328e-05,7.115798373999608e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008422045732955394,0.007830091700978656,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.4921011918246759,0.33079741980703814,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.5571105031646926
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=10,fuzzy_cmeans,lp_p1,40,2.0,10,fro,0.021164968307260466,0.02052166323553056,3044.5198720690933,2663.4675217315175,89.11389184247354,87.44705386452358,1.5568758672877714,1.5822540851374693,1.4917851691331947,1.6006127824448135,1.534424450796311,8.338473503785888e-05,7.117479892907339e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008424593220419269,0.007830840806050381,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.49252279580106206,0.3310181000102748,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.5568758672877714
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=10,fuzzy_cmeans,l1,40,2.0,10,fro,0.021164968307260466,0.02052166323553056,3044.5198720690933,2663.4675217315175,89.11389184247354,87.44705386452358,1.5568758672877714,1.5822540851374693,1.4917851691331947,1.6006127824448135,1.534424450796311,8.338473503785888e-05,7.117479892907339e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.008424593220419269,0.007830840806050381,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.49252279580106206,0.3310181000102748,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.5568758672877714
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=10,agglomerative_ward,lp_p1,40,2.0,10,fro,0.024141941413353133,0.020033735904835242,883.1075887615063,822.8145400794076,104.53528964761102,95.39467033510299,1.5247605462240337,1.6011395858965993,1.4917851691331947,1.6006127824448135,1.534424450796311,0.00013505178356802288,7.729302417776959e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.010494874391449471,0.008152873003817045,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.03545056342281183,0.23771151563478302,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.5247605462240337
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=10,agglomerative_ward,l1,40,2.0,10,fro,0.024145227861889433,0.020034740315189332,883.14671791261,822.8173648870837,104.53855020446187,95.39694409266161,1.5246053972922113,1.6017226178157695,1.4917851691331947,1.6006127824448135,1.534424450796311,0.00013513617448903862,7.729217451172841e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.010497378363268512,0.008152760916248485,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.03476990885109121,0.23763765400762657,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.5246053972922113
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=50,agglomerative_ward,lp_p1,40,2.0,50,fro,0.024149112204687143,0.020035051797398708,883.1808385236099,822.8183805543612,104.54141578708969,95.39923283411028,1.523697261828274,1.6012884420267361,1.4917851691331947,1.6006127824448135,1.534424450796311,0.00013521630029792917,7.730070782124992e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.010500506995992304,0.008153292423607983,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.0326344246440465,0.23743001578072187,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.523697261828274
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=50,agglomerative_ward,l1,40,2.0,50,fro,0.024148379124036674,0.02003726689568855,883.1908838378256,822.8146439249109,104.5411537674787,95.39879833005392,1.523358324382225,1.6015353381777564,1.4917851691331947,1.6006127824448135,1.534424450796311,0.00013519072351894163,7.729330728121045e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.010498771043840133,0.008152815283187368,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.03420297773685125,0.23755101948000734,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.523358324382225
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=50,agglomerative_ward,l1,48,2.0,50,fro,0.024172846331805893,0.02003637092176491,883.8068157128763,822.9540460953694,104.53105620571016,95.39381406766343,1.522077492929646,1.602091129955855,1.4917851691331947,1.6006127824448135,1.534424450796311,0.00013566890178433246,7.733792078760284e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.010515374948672261,0.008154803270020375,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.027918285908093452,0.2376202613527685,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.522077492929646
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=10,agglomerative_ward,l1,48,2.0,10,fro,0.024172720118281886,0.0200376613624459,883.8017352336557,822.9306262598427,104.53225761205438,95.3943413829446,1.5214138434223567,1.6020533529386136,1.4917851691331947,1.6006127824448135,1.534424450796311,0.0001357096598527265,7.7341627355122e-05,6.793368705339106e-05,7.399845681009608e-05,7.24841674688623e-05,0.01051685101115642,0.00815501149705962,0.0076461110532005435,0.008017436361084039,0.007876716292505043,0.027439669041278758,0.23759152374666456,0.22730505020313688,0.4604358660250723,0.17483774586606982,1.5214138434223567
