date,raw_anchor,method,split,embedder,pca_k,k_neighbors,aggregation,eta,raw_frob,raw_logeuc,raw_corr_frob,cond_stein,cond_kl,nll,gmvp_var,var_regret,pred_var,leverage_l1,max_abs_w,hhi
2013-01-04,1390,D0_market,select,market_state,6,20,log_euclidean,0.01,0.00013223969778502164,2281.3238106860504,4693.704648043988,58285.60403852629,29142.80201926315,28340.94502660727,3.7927479261095305e-05,3.7925051076232884e-05,2.3580197007606644e-08,2.1947473571103973,0.0774581775523113,0.07365359544192028
2013-01-04,1390,rolling,select,market_state,6,20,log_euclidean,0.01,157.60244604751983,5141.846753289603,1017.0580494276583,424.94969457723914,212.47484728862995,-223.65577949410832,3.093981002637384e-05,3.093738184151142e-05,5.463334462268999e-05,1.2580308614710567,0.04337219450684788,0.02373513798693967
2013-01-04,1390,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,41.21827647607785,20228.095893001497,784.2306215019028,779.8513085165956,389.9256542582976,-46.08270867197727,2.680553932123459e-05,2.6803111136372167e-05,0.0006675368815607304,1.0005829277280731,0.011419811548814142,0.010423155178882901
2013-01-04,1390,persistence,select,market_state,6,20,log_euclidean,0.01,1048.185659849201,3866.664012765962,1499.1978287147608,503.6512443356801,251.8256221678493,-184.20554311627532,2.7722124097121966e-05,2.7719695912259544e-05,7.461318299805089e-05,1.0243382934924339,0.024342740715824377,0.013311026691960676
2013-01-11,1395,D0_market,select,market_state,6,20,log_euclidean,0.01,0.00014277514988964577,2277.389798333173,4497.401775594755,59369.993197832766,29684.996598916383,28741.584030491707,3.463833013745003e-05,3.463602682633565e-05,2.40922233917992e-08,2.195346126719111,0.07804130438979681,0.07429408938346307
2013-01-11,1395,rolling,select,market_state,6,20,log_euclidean,0.01,157.60231720932418,5102.6128638146065,961.9062294295677,420.8023367399926,210.4011683700062,-223.03731983223943,3.194281749105047e-05,3.19405141799361e-05,5.127742966219435e-05,1.1978997276422187,0.040718287806856976,0.021807412866107913
2013-01-11,1395,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,41.21677724370422,20218.648835403492,787.3241344300695,774.5103491408723,387.2551745704361,-46.09071676632353,3.0210895603658903e-05,3.0208592292544528e-05,0.0006630443560621216,1.0005906033554604,0.011463977852844823,0.010422049549035955
2013-01-11,1395,persistence,select,market_state,6,20,log_euclidean,0.01,1048.1853082253238,3845.797508640663,1433.758737476338,498.82354472033705,249.4117723601736,-183.94040040422254,2.827326150955352e-05,2.8270958198439144e-05,7.791992365380306e-05,1.0250580058726726,0.0240404240427188,0.013353680131857098
2013-01-18,1400,D0_market,select,market_state,6,20,log_euclidean,0.01,0.00019634100982827434,2315.5655283050096,4660.540309471079,73003.85230900263,36501.926154501314,35231.60000747752,3.0188393646832775e-05,3.0186282910267623e-05,2.409788479837655e-08,2.196231240899996,0.07798694383874066,0.07425243226745597
2013-01-18,1400,rolling,select,market_state,6,20,log_euclidean,0.01,157.60167732495023,5010.874010994139,950.7702562722116,411.410290615851,205.70514530793594,-221.0732587584379,3.5604454185053824e-05,3.560234344848867e-05,5.0132675281143375e-05,1.1856797920084718,0.03982968664469581,0.021394458719708232
