date,raw_anchor,method,split,embedder,pca_k,k_neighbors,aggregation,eta,raw_frob,raw_logeuc,raw_corr_frob,cond_stein,cond_kl,nll,gmvp_var,var_regret,pred_var,leverage_l1,max_abs_w,hhi
2013-01-04,1390,D0_market,select,market_state,6,20,log_euclidean,0.01,0.00013114526443639825,2142.839045486454,5273.49838706302,42313.42860313392,21156.71430156696,20376.37451905493,4.92660057553393e-05,4.926357757047688e-05,3.9504551739442956e-08,2.489433331020166,0.10056132313294834,0.09545083380603249
2013-01-04,1390,rolling,select,market_state,6,20,log_euclidean,0.01,0.0003245335148430688,4853.6062976243775,973.5826190586022,2030.1442717534987,1015.0721358767524,561.6456573310428,6.282379064745477e-05,6.282136246259234e-05,1.2152662934188866e-06,3.473506352914975,0.24394508982056543,0.22832763177826648
2013-01-04,1390,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,0.00013838427335039752,9063.182666501556,631.4461779353496,339.85765561592757,169.9288278079638,-266.534305773021,2.8796577786644484e-05,2.8794149601782062e-05,1.834290874336943e-05,1.3481819214380037,0.05778753957937165,0.028473789381099006
2013-01-04,1390,persistence,select,market_state,6,20,log_euclidean,0.01,0.0010564147902667603,3524.6684823877886,1453.2649604805106,3756.184427717163,1878.0922138585688,1428.5511938135267,5.533164084792245e-05,5.5329212663060025e-05,7.119741823222734e-07,2.746281064237266,0.12888482284973465,0.12702016959294435
2013-01-11,1395,D0_market,select,market_state,6,20,log_euclidean,0.01,0.00014153805266663,2132.1565556062196,5465.8748750152445,49829.526452983104,24914.763226491552,24149.887918772518,5.075769964803599e-05,5.0755396336921627e-05,3.643493100312056e-08,2.454023268348298,0.10123214955167488,0.09694079746365312
2013-01-11,1395,rolling,select,market_state,6,20,log_euclidean,0.01,0.00031896184795301844,4807.27157802759,916.9654652083702,2240.009297643325,1120.0046488216617,666.6128361471058,7.163717869089467e-05,7.163487537978031e-05,1.2951574767169168e-06,3.612596939580889,0.2777193823598334,0.25961953778371183
2013-01-11,1395,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,0.0001451580576140017,9018.850176239652,646.4480484471289,338.9437807250673,169.47189036253326,-264.238299993788,2.749124514052872e-05,2.7488941829414356e-05,1.648165632558916e-05,1.2399969630815502,0.05226699121394171,0.024279606335046888
2013-01-11,1395,persistence,select,market_state,6,20,log_euclidean,0.01,0.0010596661125764476,3512.139525830175,1402.9628864233903,3895.826265689278,1947.913132844631,1499.9231146825443,5.056977445167076e-05,5.05674711405564e-05,7.624529328235034e-07,2.8517193254162723,0.13832822595450267,0.13670994022132285
2013-01-18,1400,D0_market,select,market_state,6,20,log_euclidean,0.01,0.00019368047835688698,2265.382615966469,5607.159880883195,54860.35119160832,27430.175595804158,26247.491992541974,3.0466350311046216e-05,3.0464239574481068e-05,3.959664308480234e-08,2.3996441053743798,0.10189670480155003,0.09419320663099434
2013-01-18,1400,rolling,select,market_state,6,20,log_euclidean,0.01,0.00034582167891243,4706.380450997887,912.6218244549971,3122.532348271623,1561.266174135808,1108.0521040622389,5.0807808057772994e-05,5.080569732120784e-05,1.2273500173573888e-06,3.61483108449924,0.3054735850782168,0.28344091776283037
2013-01-18,1400,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,0.00019310389183787986,8808.788408379369,592.2599947469929,340.5416544803639,170.27082724018206,-256.92994944671284,2.5525723818274347e-05,2.55236130817092e-05,1.5129551211110246e-05,1.2309935061057289,0.054212064261237314,0.02408042800969415
2013-01-18,1400,persistence,select,market_state,6,20,log_euclidean,0.01,0.001083286628508267,3512.8450443860897,1290.7634352211073,4430.127417977423,2215.0637089887277,1769.2051589088976,4.3875495526204985e-05,4.387338478963983e-05,7.432182755425355e-07,2.965738151430378,0.13622834886265955,0.13433763488389397
2013-01-28,1405,D0_market,select,market_state,6,20,log_euclidean,0.01,0.00013401217008796875,2143.2365861050816,4515.51079651636,48764.25902941362,24382.129514706805,23159.194674101735,3.225701979889278e-05,3.225554180160774e-05,5.106260463920451e-08,2.608297149319602,0.12293326369029058,0.11374182193639111
2013-01-28,1405,rolling,select,market_state,6,20,log_euclidean,0.01,0.00028131809548988175,4781.60476657927,663.4725621018749,2534.3776638802256,1267.188831940121,800.7144252038643,3.646177959010957e-05,3.646030159282453e-05,1.1221214540788953e-06,3.558701178529093,0.26872617821646866,0.2545314887346476
2013-01-28,1405,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,0.00015629892189244034,8973.344575138059,1227.4350795603466,337.6747891740091,168.83739458700444,-264.0049572344668,4.5677482680062155e-05,4.5676004682777116e-05,1.1898665375830016e-05,1.043790399611762,0.037212542139671616,0.015645468943717815
2013-01-28,1405,persistence,select,market_state,6,20,log_euclidean,0.01,0.00020879164898945452,3372.806875311415,841.2118312208555,6039.2702985387,3019.635149269356,2494.9610296392298,4.866025430441603e-05,4.865877630713099e-05,4.09759510845976e-07,2.9370491967783767,0.12708206387855153,0.12601033113734164
2013-02-04,1410,D0_market,select,market_state,6,20,log_euclidean,0.01,8.464380137545242e-05,2104.041573639489,4268.054899358573,32694.35595105007,16347.177975525039,15729.352398784482,3.507335737004114e-05,3.5071781614408894e-05,7.959963811676366e-08,2.703292246809857,0.1406715493444596,0.12662576984198964
2013-02-04,1410,rolling,select,market_state,6,20,log_euclidean,0.01,0.000246793004603322,4776.486887030188,854.9786672277306,2040.597876883272,1020.2989384416319,576.1941153737134,3.651670615678207e-05,3.6515130401149824e-05,1.0045204857056004e-06,3.437245066282794,0.24412978453119752,0.23163246778487656
2013-02-04,1410,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,0.00012502196904791814,8984.683124118044,1526.8380764674532,339.0079132018096,169.5039566009048,-269.6186247446374,5.696748530594925e-05,5.6965909550317e-05,9.61835235330279e-06,1.0143891705166668,0.02930199673956476,0.013354020659164308
2013-02-04,1410,persistence,select,market_state,6,20,log_euclidean,0.01,0.00019609825378089215,3442.557945740132,1247.9561536553736,4859.75596928104,2429.877984640513,1960.521467954947,3.1188985882594224e-05,3.118741012696198e-05,2.1498883717353594e-07,2.0429659667139424,0.07531663127665007,0.0665551320433055
2013-02-11,1415,D0_market,select,market_state,6,20,log_euclidean,0.01,8.142059419073376e-05,2176.7763898585345,3626.711239179651,37539.58817891853,18769.794089459254,18035.670011537084,2.4090037515943546e-05,2.4088345541726153e-05,4.22874475840031e-08,2.4564625985266706,0.10144431374020889,0.09600859666738294
2013-02-11,1415,rolling,select,market_state,6,20,log_euclidean,0.01,0.0002303996028878337,4787.792843816797,708.1017562191113,1731.226219286947,865.6131096434783,407.3247095766102,4.66508906883035e-05,4.6649198714086113e-05,1.0800396664868683e-06,3.5054464003438386,0.26190231307787365,0.24972211824780696
2013-02-11,1415,ledoit_wolf,select,market_state,6,20,log_euclidean,0.01,0.00010483815388780223,8960.362976011607,1396.1910860719693,341.5890621442213,170.79453107211066,-274.12980348676194,4.9116405693185055e-05,4.9114713718967666e-05,1.0828681001421364e-05,1.0460728042760776,0.033686398669780654,0.014402132096205073
2013-02-11,1415,persistence,select,market_state,6,20,log_euclidean,0.01,0.00018643753939711702,3411.2056557352253,1138.1174663187687,3946.2017266548232,1973.1008633274198,1491.4328864729846,2.795248510071148e-05,2.795079312649409e-05,2.1130276069298118e-07,2.0695136917450627,0.06240516905130782,0.0619109837689543
