date,raw_anchor,guardrail_trace_ratio,guardrail_trace_ratio_pre,guardrail_trace_ratio_post,guardrail_triggered,guardrail_trigger_reason,guardrail_mode,model_regime_conf_raw,model_regime_conf_adj,model_pers_blend_lambda,model_blend_to_pers_strength,model_blend_to_pers_conf_threshold,model_blend_to_pers_power,mix_lambda,shrink_gamma,floor_eps,apply_floor_to,regime_assigned,dominant_regime,realized_vol,avg_corr,market_ret,regime_prob_0,regime_raw_0,regime_prob_1,regime_raw_1,regime_prob_2,regime_raw_2,regime_prob_3,regime_raw_3,regime_prob_4,regime_raw_4,regime_prob_5,regime_raw_5,model_fro,model_kl,model_nll,model_stein,model_logeuc,model_corr_offdiag_fro,model_corr_spearman,model_eig_log_mse,model_cond_ratio,mix_fro,mix_kl,mix_nll,mix_stein,mix_logeuc,mix_corr_offdiag_fro,mix_corr_spearman,mix_eig_log_mse,mix_cond_ratio,roll_fro,roll_kl,roll_nll,roll_stein,roll_logeuc,roll_corr_offdiag_fro,roll_corr_spearman,roll_eig_log_mse,roll_cond_ratio,pers_fro,pers_kl,pers_nll,pers_stein,pers_logeuc,pers_corr_offdiag_fro,pers_corr_spearman,pers_eig_log_mse,pers_cond_ratio,shrink_fro,shrink_kl,shrink_nll,shrink_stein,shrink_logeuc,shrink_corr_offdiag_fro,shrink_corr_spearman,shrink_eig_log_mse,shrink_cond_ratio,model_gmvp_cumret,model_gmvp_mean,model_gmvp_vol,model_gmvp_var,model_gmvp_sharpe,mix_gmvp_cumret,mix_gmvp_mean,mix_gmvp_vol,mix_gmvp_var,mix_gmvp_sharpe,roll_gmvp_cumret,roll_gmvp_mean,roll_gmvp_vol,roll_gmvp_var,roll_gmvp_sharpe,pers_gmvp_cumret,pers_gmvp_mean,pers_gmvp_vol,pers_gmvp_var,pers_gmvp_sharpe,shrink_gmvp_cumret,shrink_gmvp_mean,shrink_gmvp_vol,shrink_gmvp_var,shrink_gmvp_sharpe,model_turnover_l1,mix_turnover_l1,roll_turnover_l1,pers_turnover_l1,shrink_turnover_l1,model_w_hhi,model_w_max_abs,model_w_l1,mix_w_hhi,mix_w_max_abs,mix_w_l1,roll_w_hhi,roll_w_max_abs,roll_w_l1,pers_w_hhi,pers_w_max_abs,pers_w_l1,shrink_w_hhi,shrink_w_max_abs,shrink_w_l1,regime_label
2008-10-10,322,2.5000000000000004,433.66093281561933,2.5000000000000004,False,,invalid_only,0.16666667744144134,1.2929729620303476e-08,0.6500000120677476,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,3,3,0.06586176384892559,0.6254220820011941,-0.027869941210507565,0.16666665857421148,0.1666666579137492,0.1666666758238236,0.16666667671976926,0.16666665020284654,0.16666664879349682,0.16666667744144134,0.16666667832390522,0.16666667344608713,0.16666667413174144,0.16666666451158993,0.16666666411733802,0.2409703014220975,494.07280306839885,,988.1456061369308,116.35122670667353,55.017557084586336,0.08881830147326207,133.2511909104568,6.840702931848609e-07,0.21434358325003897,480.51863508585575,,961.0372701717247,107.37579823883401,40.541922451259246,0.17306738405941713,109.91167775766338,4.651136615822866e-06,0.21868319189791424,3270670.1391844926,,6541340.278349441,77.47616458673136,27.567475479529534,0.2591388414559822,32.823682956584776,0.3625019166948307,0.20026334556148204,6857059.41768272,,13714118.835784325,68.49287845247339,27.535900907246955,0.255732788081837,0.0131144469490467,0.6878626736425335,0.23802638049181662,493.8287347813578,,987.6574695629788,99.03107172907531,35.23935491065865,0.2591398378664077,91.86417953903006,0.26739800961540644,-0.029377358459009795,-0.000715756738992258,0.04054229130502617,0.0016436773842616007,-0.28025761784863934,-0.032484842971446715,-0.0010368013484621699,0.036101362272342515,0.0013033083579189154,-0.45590277279362257,-0.03254849969875262,-0.0011088721889328335,0.03402798865560043,0.0011579040119456716,-0.5173035780537741,-0.03907772866573611,-0.0014260592358566527,0.03466117728457617,0.001201397210752819,-0.6531223210055699,-0.026806440916340657,-0.0007736293982128012,0.03524355388024489,0.0012421080901097244,-0.34846048752572567,,,,,,0.026740426805081114,0.03805452914022143,1.3675933492910444,0.04314447133857273,0.060844485611126896,1.66465312805589,0.05536961959655556,0.0786577108290163,1.8117406748376248,0.05364992609387298,0.06077325632637193,1.902626912107859,0.04683158533690019,0.08112241452659219,1.5782133057872672,Calm Bull
2008-10-17,327,2.5000000000000004,345.79461076428214,2.5000000000000004,False,,invalid_only,0.16666667115037173,5.3804460886652805e-09,0.6500000050217497,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,2,2,0.05939641897250966,0.6113664304836077,-0.1438830645171889,0.1666666681721297,0.166666668346269,0.16666666141802325,0.1666666610612906,0.16666667115037173,0.16666667156254591,0.16666666922243495,0.1666666693902026,0.16666667070893645,0.16666667115657768,0.16666665932810407,0.16666665848311427,0.1644891800592816,496.8927490843161,,993.785498169294,118.23085185196841,51.14226199768521,0.1982789789578754,137.99503377493312,8.386388623295625e-07,0.12372451899145011,472.49750614049054,,944.9950122822318,109.2006226887092,33.24538388250968,0.2655820416645269,114.34785069380204,5.747856243975329e-06,0.1319430476905039,2843134.2581949136,,5686268.516326126,78.21354463985934,21.813701817945176,0.3278790175894328,33.21435982243598,0.621677205573608,0.12583806614328136,5729006.216205013,,11458012.43231147,67.57462105805946,23.29545969581168,0.30541607610692845,0.016931309330760057,1.0564810501996438,0.15575144526435566,465.7204975454919,,931.4409950908866,101.31014663129096,29.094280537590393,0.32788866222101737,96.80019472113183,0.44593796846592776,-0.1198688019539712,-0.0057863290616986095,0.03502026168887862,0.0012264187287575395,-2.622913758351182,-0.086002911141417,-0.004033229045438684,0.031048577232905127,0.0009640141481876745,-2.0621082159875295,-0.05211839539619145,-0.0022570747515072934,0.02977313618647546,0.0008864396383784145,-1.2034322038569683,-0.09689950825533289,-0.004642073171434456,0.030624334371744145,0.00093784985571239,-2.4062768574610387,-0.06374122120664438,-0.0028668714351610756,0.029945854584916328,0.0008967542068209542,-1.5197486857092362,0.7427212154560205,0.9614329559984603,0.9130611039269735,1.216272683286817,0.7358614950690343,0.03613926965448884,0.053011236774223,1.5392321364647563,0.06231100267968136,0.08290246570116888,1.9226632445218181,0.07520171834007239,0.09853704169792406,2.030804323246081,0.07591736610555237,0.08197283618406097,2.173595468908773,0.0650673553388391,0.10570071389097657,1.7609902043191719,Normal
2008-10-24,332,2.4999999999999996,326.9861247927888,2.4999999999999996,False,,invalid_only,0.16666667352478232,8.229738790443974e-09,0.6500000076810895,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,5,5,0.06328745712848662,0.6429707261257684,-0.16372052393254732,0.16666666873429975,0.16666666895732343,0.16666665152164806,0.16666665030436104,0.1666666734300837,0.16666667404049373,0.16666667181368738,0.16666667220678136,0.16666666097549884,0.1666666605767542,0.16666667352478232,0.16666667391428625,0.19806017993342023,499.4038988548847,,998.8077977099092,118.721231189759,53.570271856383805,0.18533151830016117,139.20660042209403,7.128494444464915e-07,0.14613695233417504,474.96946580091975,,949.9389316032812,109.82610990643616,35.55813964141543,0.24770797415769336,115.69550561166689,4.874362138127028e-06,0.15904736888584584,2795210.9602813995,,5590421.920663474,78.80527719538418,22.549673314024336,0.3091824482511317,34.135293749884276,0.546906332623956,0.12374051436624221,6027877.542985042,,12055755.086342998,68.23941849372054,22.793149272960978,0.2922566195588804,0.0063955756355251,0.9502772816499376,0.1897274225891899,467.8505568802622,,935.7011137617826,102.18401566714458,31.517197020326105,0.3091840642149367,98.38138707244494,0.39166299487612416,-0.09110964612440864,-0.004179343188406187,0.03518614489946357,0.0012380647928860462,-1.8855437703780142,-0.01860832939431012,-0.0004638048053983622,0.03174786234074346,0.0010079267632067972,-0.23191082764913856,0.04792958276663373,0.0028195696927411523,0.031884364949001154,0.0010166127282010935,1.4038003058061759,-0.05438631370784941,-0.002385902431876618,0.0292897351894984,0.0008578885874709408,-1.2931160584731136,0.021989966747556267,0.0015723416407603798,0.032142683927575556,0.0010331521300680241,0.7765421767629437,0.2878934529478602,0.3880562911615863,0.5084590601144796,0.7328093357312142,0.35159173789545156,0.03614092017804952,0.05216487674963656,1.5512458787590904,0.06177184672840079,0.08382859539788882,1.9226299870268875,0.07754909446329714,0.1005933269428286,2.036131442555468,0.07442223158671256,0.08009518258055456,2.1915138159149636,0.0666222932727307,0.10951001341937479,1.7665836788133993,Moderate Bull
2008-10-31,337,2.5,281.8014138727253,2.5,False,,invalid_only,0.16666667712306235,1.2547674832497079e-08,0.6500000117111631,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,1,1,0.06578597118183306,0.6408399145367036,-0.23238378616475652,0.16666665706900102,0.16666665645992357,0.16666667712306235,0.166666677838776,0.1666666564435978,0.16666665568686362,0.16666666475642639,0.1666666645227286,0.16666667199165125,0.16666667222814982,0.16666667261626125,0.1666666732635584,0.22437765865900955,504.75349407653357,,1009.5069881510335,120.02110315102716,52.734077830379185,0.3274528553931654,142.40290371878524,6.200638432495716e-07,0.16235756697506912,477.1374393488835,,954.274878696112,111.15672763916297,33.105869232092864,0.37304050121086774,118.69888408079998,4.2857684272929205e-06,0.16865419356658032,2981079.7348134634,,5962159.469679057,80.53540869812366,20.331597287409565,0.3719009893891255,35.436176391736524,0.577817611121352,0.14001040818491173,6075877.38014325,,12151754.760576066,68.32598050220807,20.948259332167765,0.31588743212261605,0.015809229037776092,0.9585933813475327,0.2071983366246078,468.56755041366023,,937.1351008254485,103.80097119411224,29.7667918739063,0.37188347834903024,101.59107555616549,0.41286598774678096,-0.18132497738057973,-0.009395954030131978,0.03410388221859747,0.0011630747823799686,-4.373582608663676,-0.1399845249502174,-0.007188055652409445,0.026027846232945233,0.0006774487795258414,-4.3840295110314695,-0.1034910771711286,-0.005137358032984342,0.02556838548194683,0.0006537423361534294,-3.189604230640689,-0.15657852782589465,-0.008192812997675939,0.02442318819937743,0.000596492121822209,-5.325139097828307,-0.11883694728976901,-0.005979262737477918,0.026248429607792726,0.0006889800568752498,-3.6161345564648735,0.4736783844392545,0.7611013949839326,0.809975424376277,1.080902531252796,0.5460859949091691,0.03909712531335342,0.06120474220968863,1.5811092150873893,0.07373368168279998,0.1022866004687606,1.9832886174218969,0.09074056649715105,0.11850241425686259,2.1116150044712474,0.09529639088366357,0.1034565597231141,2.3694880635111053,0.07822507613012647,0.1290429874430358,1.777392596635019,High Stress
2008-11-07,342,2.5,265.22827349071775,2.5,False,,invalid_only,0.16666667492646678,9.911760145975278e-09,0.6500000092509761,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,1,1,0.06682917886184231,0.6428484421698241,-0.05974576263543996,0.16666666943095346,0.16666666989682838,0.16666667492646678,0.16666667545117217,0.16666666401068775,0.1666666639119614,0.1666666619670027,0.16666666149074633,0.16666665844337253,0.1666666575017599,0.1666666712215168,0.16666667174753183,0.2418253092674486,507.3250817847172,,1014.6501635688935,120.51560800169696,53.424738180542654,0.3508002397979277,143.7138738928933,5.414904061920719e-07,0.17761717081310685,478.6625929048379,,957.3251858086514,111.68759859256629,33.23945185807327,0.3731319248108307,120.12250466722722,3.823773718743285e-06,0.1728681328084961,3169038.2117949803,,6338076.423610639,81.41820959078366,19.8669652935288,0.3562107330729445,37.08435279235035,0.5949732091778965,0.1497276781281032,6524652.122357902,,13049304.244238637,69.2698806404625,20.506436144425134,0.2845996193978813,0.0061484475939031676,0.8846022413678727,0.2134532585988764,467.1803221201179,,934.3606442409373,104.570190599611,29.545751642657095,0.3562139464001017,103.28031552795451,0.42464658889119933,-0.0035299756942769323,0.000417995800067069,0.03522281448246224,0.001240646660065952,0.18838578670075107,0.008813431656396586,0.000683476895262314,0.022647030881026098,0.0005128880077261497,0.4790852896724211,0.01646846818590264,0.0010558237551572028,0.022497514274888008,0.0005061381485487896,0.7450015277787967,0.022152819263080215,0.0013210010193051753,0.021704644467032,0.0004710915914402628,0.9661637675453425,-0.0030560975944837754,0.00011031169905276715,0.023609775453483712,0.0005574214969639221,0.07417029178204951,0.3950560892116214,0.5480109894489846,0.5280244861144648,0.9846867021935,0.33740951830434635,0.037669852160425225,0.060804552999743765,1.5203511107500247,0.07501086220039548,0.10658982285416992,1.9702752358550377,0.09630561335011491,0.12759962384424026,2.1390614729221857,0.0975030518172174,0.10640911215801288,2.4049711274518817,0.08273822761711747,0.1390653788019559,1.7777301129003085,High Stress
2008-11-14,347,2.4999999999999996,247.2636727238789,2.4999999999999996,False,,invalid_only,0.16666667496802479,9.961629754418055e-09,0.6500000092975211,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,1,1,0.06249204592273131,0.5870255656700201,-0.001965701041702017,0.1666666601865541,0.1666666598485682,0.16666667496802479,0.1666666754963439,0.16666666797139393,0.1666666682170768,0.16666667432056517,0.16666667491853163,0.1666666677160452,0.16666666758075194,0.16666665483741688,0.16666665393872754,0.21658681982417008,509.74094641433686,,1019.4818928282432,121.05047374460689,51.293633833243334,0.29920823583724815,145.25000860927722,4.84765528016729e-07,0.15944842033881376,478.71564532368507,,957.4312906458549,112.17487641039327,32.098403308361455,0.32941144963015867,121.67005102545268,3.6897319862559223e-06,0.135475303361636,3119428.6428080406,,6238857.285646605,81.82025857077056,19.728814096000107,0.2994903843246454,37.90610798555784,0.7773206673712418,0.15024281056302702,6191502.984441931,,12383005.969034094,68.57788296903573,22.59798476170105,0.24013833883934554,0.004808616786753304,0.8332033244243319,0.16426964349566772,464.72893547155803,,929.4578709390885,105.26781088929161,25.377963770979004,0.2994951481182685,104.89932325882398,0.5530486346448454,0.01319495748592403,0.0012439557509771478,0.034945844866277956,0.0012212120734179652,0.565079637631406,0.01322759353801084,0.0008973029369099799,0.02239829787245423,0.0005016837475831878,0.6359520089868953,0.010414013892754648,0.0007160198258965155,0.02043874393992894,0.0004177422538419819,0.5561233308433469,0.031436877437009736,0.001805590072241461,0.023158639053023254,0.0005363225627882138,1.2376743615376158,0.00814150925467394,0.0006100544867699603,0.020778806877894296,0.00043175881526882735,0.46606693086846207,0.6578346170694778,0.5996017987353851,0.5389294304322462,1.1946139277124097,0.34362824237738127,0.03149311769432792,0.052953330469391366,1.4052893818895666,0.07060660425087525,0.10305924869848461,1.9007370693699357,0.10200519329698021,0.1309841166424756,2.234737008443339,0.088391087800641,0.09600104489595684,2.2669519544654384,0.08883425560581823,0.14530507871264262,1.8275356400149427,High Stress
2008-11-21,352,2.5,228.597007508797,2.5,False,,invalid_only,0.16666667427826656,9.133919887105434e-09,0.6500000085249918,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,2,2,0.05558607896207818,0.5396045935877714,0.1404331358520332,0.16666667360958098,0.16666667411580763,0.16666666269127892,0.16666666225997775,0.16666667427826656,0.16666667468640864,0.16666666662125731,0.16666666656699733,0.16666667125669266,0.1666666719180493,0.1666666515429237,0.16666665045275933,0.152980957972581,511.24091599842535,,1022.4818319954179,121.73342994241828,47.04189860673242,0.3529581849812728,146.96109166068345,6.883337130986525e-07,0.1175894518811718,477.7415303957659,,955.4830607914664,112.84466419831634,28.366174857659644,0.36978464431631053,123.32914057339569,5.158081340902353e-06,0.12640222942632437,2740119.300446819,,5480238.600813191,82.22675977415378,22.371047313405406,0.2733874857071319,38.94337231252294,1.1125287123888872,0.15446780775473984,5272897.5597625375,,10545795.119461413,68.14843071433383,26.64278756546321,0.19359834202291698,0.00597537366164862,1.2885696841496457,0.11809428277145732,459.8880416026833,,919.7760832039339,106.19074951734056,24.393412377677887,0.2733878433700937,106.9901096544486,0.7900512972888701,0.09480829599905971,0.00490374190197157,0.02758011843935947,0.0007606629331290963,2.822485681702798,0.03516911991808458,0.001890410228953231,0.01833166605164069,0.0003360499802288759,1.6370215322515478,-0.004931356841419654,-7.79399238703878e-05,0.018812937830665028,0.0003539266298204674,-0.06576633302341672,0.0540369618284251,0.0027769997589440027,0.017236747606441564,0.000297105468048169,2.55753031385578,0.01317256223056451,0.0008009325175724318,0.01749478974706587,0.00030606766829404113,0.7267540641381406,0.3815715303458399,0.4929930791248577,0.5914329759146533,0.8819529796606349,0.3985828765976066,0.03390719507242369,0.056615594334149436,1.445745317482765,0.07338985277353983,0.10779222640751242,1.952340688212712,0.10551127687090822,0.13735037693104282,2.3059585641858367,0.09537473047438712,0.10587514865808174,2.3450493737289935,0.09249129538328037,0.1539975727663764,1.8620394431162617,Normal
2008-12-01,357,2.5000000000000004,225.1622792191525,2.5000000000000004,False,,invalid_only,0.16666670366989625,4.440387550985747e-08,0.6500000414436159,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,4,4,0.04301790267727525,0.42778127149355333,0.12164980121617153,0.16666666716858958,0.16666666711473002,0.1666666511386618,0.16666664970278527,0.16666666875543582,0.16666666868333177,0.1666666571863332,0.16666665631164504,0.16666670366989625,0.1666667071497924,0.16666665208108336,0.16666665103771552,0.08956583183142168,511.4941925802665,,1022.9883851599825,121.89219927960873,37.860394724266214,0.2614325980432123,147.3772613256968,1.6452327746992122e-06,0.14247829826277472,474.9809983136303,,949.9619966262783,113.05292530696914,23.80676187120235,0.27492393554459793,123.9875331961822,1.2249185253938013e-05,0.18157529832784872,2072270.4616548591,,4144540.9233276774,82.23622200731721,28.83967405303693,0.2172648064108963,39.116188727628945,2.5985313186111005,0.2328478060275821,4094363.8654286503,,8188727.731004453,68.2567799545348,32.884889360784,0.21943019454563556,0.04288021097486221,3.1503664659537582,0.11343631341005264,451.4617855816677,,902.9235711631458,106.78954339135284,22.639744080208676,0.21726421891361636,108.6262360440782,1.836973150071636,0.09047229001897916,0.00446680330248749,0.016399065807636663,0.0002689293593631979,4.323923386269922,0.06912960817443214,0.003454836843915764,0.01500433232077404,0.0002251299883922245,3.655199943568155,0.032069882662824956,0.0017132333153873317,0.01673757285765373,0.0002801463451652668,1.6248912534538749,0.07483421033596338,0.003738193541219262,0.016099735117480852,0.0002592014708530462,3.685898080897353,0.057355970161434344,0.0028995027174027496,0.01499860457031854,0.00022495813905678018,3.0688307353632456,0.5191364179233117,0.5424501017908122,0.5230006758213885,0.9456455515811405,0.3094195730509873,0.034525300568046174,0.0543358381850108,1.4383920409335713,0.07086618281474459,0.10166289189134821,1.9355275926634492,0.10567727575825445,0.13678981564986312,2.2815871133530483,0.08794336480925384,0.0954616573296547,2.3252859751595274,0.09396014575932725,0.15584282441832753,1.8586220114489893,Normal
2008-12-08,362,2.5000000000000004,219.14800378350986,2.5000000000000004,False,,invalid_only,0.166666684750016,2.1700019214865308e-08,0.6500000202533509,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,2,2,0.039292550244099334,0.40713107631064777,0.02135915723564441,0.16666667606383978,0.16666667678348027,0.16666666218665716,0.16666666171147587,0.166666684750016,0.166666686068745,0.16666666998490076,0.16666667022313153,0.16666666531163313,0.16666666545602807,0.16666664170295326,0.1666666397571393,0.09519788416124617,512.7665922808986,,1025.5331845620183,122.13735558886314,36.13633297967235,0.3250253145545882,148.01671880188135,2.0694209614926887e-06,0.16532679142980156,474.3941166663555,,948.7882333330288,113.22248366147518,22.699895351303056,0.32890065596735224,124.56523970753865,1.5570596507689924e-05,0.2144752414173684,1844339.9512355735,,3688679.9025415154,82.03814793713545,30.436677100789403,0.23804414037585106,39.202997300374506,3.4782606495161303,0.2593620021864881,3553168.237058852,,7106336.47410756,67.95476109620155,34.17361847367987,0.23896032170581302,0.07304161850187979,4.075030252669123,0.136956523092401,449.08317925441816,,898.1663585080512,107.00904485906436,22.498644542838193,0.23805410556843049,109.52551985514906,2.458058575077954,0.026960790049936012,0.001417658313064831,0.013544056336522692,0.00018344146204690048,1.661587007745245,0.004995401461835414,0.00032326549038533964,0.012488191583190268,0.00015595492901846427,0.4109226332298007,-0.02663712862176648,-0.0012445833524856505,0.014801169788482163,0.00021907462710747712,-1.3348369419725215,0.0025487797829879533,0.00020055309666569088,0.012392578582915157,0.00015357600393372744,0.25690228140091237,-0.0018845301428962458,-8.972479940670859e-06,0.01339170014474154,0.00017933763276667058,-0.010635968685759205,0.29785815923640696,0.4284335612249193,0.5621452245670836,0.8209031041289059,0.29459511633655977,0.034406987977352275,0.053900476141868964,1.435257474290351,0.07058798544957817,0.10065489093812777,1.8888711635856186,0.10472500770889703,0.1336770062445328,2.302053999139213,0.0880916521610085,0.09618367492659247,2.2130811834520907,0.09464469135768487,0.15700010492506547,1.8381472252358138,Normal
2008-12-15,367,2.5,230.27119000034057,2.5,False,,invalid_only,0.16666667999434498,1.599321398648712e-08,0.6500000149269995,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,1,1,0.038958732874179475,0.44721318725506704,-0.031208016639399982,0.1666666618641093,0.16666666197829216,0.16666667999434498,0.16666668007963065,0.16666664982903132,0.1666666495186781,0.16666666816004191,0.1666666690966383,0.16666666820348153,0.16666666768364727,0.16666667194899096,0.1666666716431136,0.08332802193479893,510.80341497476843,,1021.6068299493015,121.69279722655399,39.995884908990455,0.4190910740091523,146.93333219420666,1.7060729381082982e-06,0.13153999385260615,472.3718922583603,,944.743784515904,112.79849892100107,23.97382359631192,0.4228122698089618,123.60127040574777,1.3098888739422492e-05,0.19045130530934792,1734482.2297320117,,3468964.45951543,81.79018903716366,26.875793075505786,0.2679089388169975,38.99585976027077,2.9900459556627887,0.20565034305605814,3391794.8789976235,,6783589.757951517,67.96988346402765,27.98860247388942,0.31979237289101387,0.07025222795679226,3.17397592086894,0.11856354703506546,446.71481414283335,,893.4296282854892,106.64952766816548,21.657162192546146,0.26790492903428237,108.9026906761254,2.113042108191654,0.01685229120648457,0.0009305653071095983,0.014157480358493527,0.00020043425010112998,1.0434248123814545,0.0260941863526567,0.0013572900225198865,0.012039595642389007,0.00014495186323223237,1.7896208292753117,0.0072335347877587886,0.0004430426233304089,0.013202317837723113,0.00017430119628826187,0.5327158227152459,0.03324608013705288,0.0017251682524409573,0.013693102689817726,0.00018750106127389345,1.9999993874712245,0.022915447049580928,0.0011952310785800903,0.011417443507537928,0.00013035801624781997,1.661817301297093,0.4167144833302993,0.4727481988361588,0.45035867762893306,1.1542801653365684,0.200080169026552,0.03031147792454374,0.04462111434228026,1.4216462128511211,0.06250732087896996,0.09437779167812109,1.817381815608766,0.10690947748951915,0.13679106069007796,2.3284348790276495,0.0688443144432704,0.0755877911741586,2.095471797544024,0.0959984160351006,0.15869289238716908,1.8516853144515524,High Stress
