date,raw_anchor,guardrail_trace_ratio,guardrail_trace_ratio_pre,guardrail_trace_ratio_post,guardrail_triggered,guardrail_trigger_reason,guardrail_mode,model_regime_conf_raw,model_regime_conf_adj,model_pers_blend_lambda,model_blend_to_pers_strength,model_blend_to_pers_conf_threshold,model_blend_to_pers_power,mix_lambda,shrink_gamma,floor_eps,apply_floor_to,regime_assigned,dominant_regime,realized_vol,avg_corr,market_ret,regime_prob_0,regime_raw_0,model_fro,model_kl,model_nll,model_stein,model_logeuc,model_corr_offdiag_fro,model_corr_spearman,model_eig_log_mse,model_cond_ratio,mix_fro,mix_kl,mix_nll,mix_stein,mix_logeuc,mix_corr_offdiag_fro,mix_corr_spearman,mix_eig_log_mse,mix_cond_ratio,roll_fro,roll_kl,roll_nll,roll_stein,roll_logeuc,roll_corr_offdiag_fro,roll_corr_spearman,roll_eig_log_mse,roll_cond_ratio,pers_fro,pers_kl,pers_nll,pers_stein,pers_logeuc,pers_corr_offdiag_fro,pers_corr_spearman,pers_eig_log_mse,pers_cond_ratio,shrink_fro,shrink_kl,shrink_nll,shrink_stein,shrink_logeuc,shrink_corr_offdiag_fro,shrink_corr_spearman,shrink_eig_log_mse,shrink_cond_ratio,model_gmvp_cumret,model_gmvp_mean,model_gmvp_vol,model_gmvp_var,model_gmvp_sharpe,mix_gmvp_cumret,mix_gmvp_mean,mix_gmvp_vol,mix_gmvp_var,mix_gmvp_sharpe,roll_gmvp_cumret,roll_gmvp_mean,roll_gmvp_vol,roll_gmvp_var,roll_gmvp_sharpe,pers_gmvp_cumret,pers_gmvp_mean,pers_gmvp_vol,pers_gmvp_var,pers_gmvp_sharpe,shrink_gmvp_cumret,shrink_gmvp_mean,shrink_gmvp_vol,shrink_gmvp_var,shrink_gmvp_sharpe,model_turnover_l1,mix_turnover_l1,roll_turnover_l1,pers_turnover_l1,shrink_turnover_l1,model_w_hhi,model_w_max_abs,model_w_l1,mix_w_hhi,mix_w_max_abs,mix_w_l1,roll_w_hhi,roll_w_max_abs,roll_w_l1,pers_w_hhi,pers_w_max_abs,pers_w_l1,shrink_w_hhi,shrink_w_max_abs,shrink_w_l1
2010-12-16,872,2.5000000000000004,3225.9354765168623,2.5000000000000004,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.012980045272622916,0.1260766330135201,0.04291839901900363,1.0,1.0,0.008335288477864113,419.6983530470068,,839.396706094044,101.31847413443917,28.533787413902743,0.07673035438202246,102.65432775435531,2.615495655543917e-06,0.007074176215151924,387.48359131441356,,774.9671826289037,92.4868579239947,25.092703500195245,0.257881393067604,82.06529981131534,7.452920307035855e-05,0.008283132223787496,307196.6931719993,,614393.3863435106,67.41850369471716,29.97168129045186,0.22405485856274443,24.96735536581379,1.9167819953414764,0.010263899950936996,627619.5345729253,,1255239.069144976,56.21012146006912,36.84939390857087,0.20371592999183838,1.8800423033758675,2.308027601650311,0.006831689169824972,377.30044422031017,,754.6008884405409,84.05869473309185,26.26873614599477,0.22404941199399017,65.11163121630197,1.378151920632674,0.04291839360263827,0.0021147969423928013,0.004916271013653387,2.41697206796885e-05,6.828622872450358,0.02265618372953604,0.0011276274333138266,0.0037959598961391115,1.4409311533096453e-05,4.715679576590303,0.02438564341680216,0.0012112059345411388,0.0035070569593953814,1.2299448516443578e-05,5.482459610100237,0.012959207255557104,0.0006504230854152494,0.0036757140606700155,1.3510873855807254e-05,2.8090178432468527,0.02691201702318269,0.0013352557605152953,0.0037214198528883282,1.3848965721471385e-05,5.695817431562346,2.0441483293900942e-07,0.2016758807413784,0.1763818981074133,0.42574421232193765,0.1408508241327832,0.010000000000000422,0.010000006066460218,1.0000000000000002,0.015016237472578206,0.02688855494588917,1.0285857232876534,0.018835879490316367,0.03561108041620744,1.0669201493989227,0.020655857533481817,0.031203719656326602,1.1775207572565454,0.015585195728812925,0.030567308767283804,1.0147896483072176
2010-12-23,877,2.4999999999999996,3341.8725514359758,2.4999999999999996,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.01475678201047427,0.1647769756871567,0.010875946229820022,1.0,1.0,0.010981263238205715,422.1759142674614,,844.351828534875,101.02917806675343,30.330700230109038,0.08668290083020064,102.06883881688502,1.2615491622403386e-06,0.008856394604894468,391.51984236112145,,783.0396847220724,92.14251401387268,26.093522096855594,0.28502364303677136,81.57382145204696,2.8631399424194007e-05,0.009255686832823955,399367.7666475833,,798735.5332960805,67.42481920698684,28.56655056609448,0.2446923113409531,24.68545375338867,0.9214121789841482,0.010029812559801475,798960.4014567776,,1597920.8029120765,56.81250250666824,33.65917749183451,0.19237171972960918,1.8396525466787947,0.7334346672022077,0.008649043229125434,388.12106506173427,,776.242130123487,83.81320009808836,25.71169978124666,0.2446952460570728,64.79820303158382,0.6611447488071281,0.01087594800530356,0.0005610770526132966,0.006496293054527384,4.220182345030073e-05,1.371062236452053,0.012602954840676306,0.000638383732790325,0.005019662519820119,2.5197011812886863e-05,2.018866317391024,0.020360545891926707,0.001017859273862497,0.004484814726977599,2.0113563135315155e-05,3.602827771012981,0.009258900870946052,0.0004727905940081903,0.004995245786514443,2.4952480467690293e-05,1.5024922342152829,0.017946024820745254,0.0009000914551571968,0.0046681843581683445,2.17919452018476e-05,3.060827890676255,3.87902205222293e-06,0.1909966174814951,0.08477865140291964,0.4352149046514071,0.06436055277628544,0.010000000000277124,0.010000154774380932,1.0,0.013388281185374745,0.02337539134909882,1.0096408946859246,0.018849723497066644,0.03523487467091408,1.0798045167176404,0.016214248691641935,0.02814931042358079,1.0912072713151533,0.015616183807654792,0.0303064584040533,1.0180869860279582
2010-12-31,882,2.4999999999999996,3839.527610117577,2.4999999999999996,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.017743443570583328,0.22840691482368164,0.010530101403485759,1.0,1.0,0.013753630613426654,421.9783047714873,,843.9566095428353,99.78935105822143,31.967108761613115,0.12885393514227655,99.57914561383548,9.064001612870104e-07,0.012185577889755404,399.7196415825964,,799.4392831650501,91.08059144636087,28.01200612566206,0.2830507689947226,79.443723290899,1.5570762997992463e-05,0.010822777606539854,563869.8904013962,,1127739.7808026623,67.93952436336401,24.42166202684034,0.30753797816395145,23.65392539999842,0.566618303804468,0.013357237579273887,1115809.1720622121,,2231618.3441226487,59.04650968770397,34.34443165660084,0.1690453124801678,0.09918608128365712,0.3446007553762682,0.011175454824355488,425.2573078998471,,850.5146157995011,82.84187230173173,23.36613969751754,0.307536864313433,62.751218467487334,0.4066331974872881,0.010530101368123601,0.0005608625951979652,0.008802195201965223,7.74786403734996e-05,1.0114996854913316,0.012831515252693881,0.0006643890597970214,0.007477451637485693,5.591228299093747e-05,1.410487137329791,0.01638138169441472,0.000832217897745389,0.006386346181135059,4.0785417545298355e-05,2.068639749167342,0.012267537778820392,0.0006380948415812597,0.007693264071699756,5.9186312076906315e-05,1.3166637056081645,0.01429474209264936,0.0007316065891396689,0.006739993007318607,4.542750573870372e-05,1.7231315433212735,4.027833538996703e-06,0.21108344366921308,0.20479829821685583,0.4639515037555431,0.16040936760021599,0.009999999999999998,0.01000000039938117,0.9999999999999999,0.011667885627715138,0.018493329824334943,1.0008819894983334,0.017125157831168136,0.03200868942516678,1.0475471617361773,0.01198263795837967,0.019049422652638138,1.0165951475959842,0.014495864726073362,0.027560455952487968,1.0065459838333182
2011-01-07,887,2.5000000000000004,3803.477888887223,2.5000000000000004,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.01786419165615161,0.23577360547976925,0.034746746919828375,1.0,1.0,0.013784634104200583,422.47023292460557,,844.9404658492716,99.87372264912278,32.26778085795935,0.12295342164524078,99.7476011588149,9.330610547850603e-07,0.01186740542688907,400.13785639185517,,800.2757127838053,91.09579122627548,27.711069889461207,0.2366255826815992,79.57939529751782,1.9663834345043468e-05,0.010711590573611434,530749.9519782934,,1061499.9039574896,67.05108768884378,25.029239914962613,0.2836438314708102,23.533293776942415,0.6341700880010707,0.012720844702778504,1120570.4004132242,,2241140.800825509,58.335240131357246,33.20851925549597,0.17019274225742018,0.07682817083402986,0.41759218728847,0.011016550511272368,425.81648215100256,,851.6329643021811,82.75225642537072,23.56479759862853,0.2836382706279976,62.81973904161737,0.45419413252763485,0.03474674812713929,0.0017462646158117943,0.008799613686563396,7.743320103275384e-05,3.15026231431922,0.03680552607877674,0.0018354874725675571,0.007467977774671054,5.577069204298082e-05,3.901653325328925,0.037310045621328,0.0018541939735337923,0.0066304421230697795,4.3962762747378086e-05,4.439284178624827,0.038276399828914176,0.0019081116588080308,0.007688794916665803,5.9117567270545895e-05,3.939542394101147,0.036330174755604405,0.001808374654002029,0.006864847951790498,4.7126137401202194e-05,4.18174704927906,1.1342298724022204e-07,0.16382100387875084,0.12529395868336363,0.2865911963050313,0.10149877326032,0.010000000000000253,0.010000004814041667,1.0,0.012600805729494142,0.021924533587875262,1.0107827664957696,0.018139056475950863,0.03285519553984818,1.0668221374870273,0.013769830510741,0.022351099116697998,1.0516269388342259,0.015210260255960012,0.028445216063913085,1.01643161944711
2011-01-14,892,2.5,3768.9266679648667,2.5,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.01842617275715472,0.21831160098789734,0.026615373649866436,1.0,1.0,0.013822457385185012,423.34735582133794,,846.6947116426669,99.95239354825415,31.05232859794439,0.0840374845773152,99.9026795933884,9.431302878139896e-07,0.012204100331108072,405.10687319205607,,810.213746384194,91.19702209544836,26.874099993746597,0.21170465903757962,79.70168859562757,1.8601336992991065e-05,0.01120167439178109,584175.2019817919,,1168350.4039641998,67.17650967427015,25.48895397796752,0.2691747305967741,23.48317807151477,0.6436399740706593,0.01314493104742557,1273328.5071806114,,2546657.014361697,59.38332122046851,33.30504824897746,0.13735435819188987,0.10615007636028294,0.3602835129039495,0.011369972758937724,431.45488328994304,,862.9097665799882,82.71668553576635,23.362298119049616,0.26918296495785876,62.77910838747626,0.46070642854638255,0.026615691870065517,0.001349666886641111,0.008612045120969346,7.416732116561191e-05,2.4878292328416998,0.03131798939595587,0.0015689534937094248,0.007360682336954299,5.4179644465551005e-05,3.383703226732174,0.031923540577668774,0.0015922549032255924,0.006439150832511714,4.1462663443836304e-05,3.9254031533167093,0.03389060758742568,0.0016953605058305,0.007588392596268329,5.75837021951e-05,3.5466027015862607,0.03024927305057612,0.0015124999853037497,0.006686536130191922,4.470976542036197e-05,3.5908267664345117,8.252218006421681e-05,0.14281717783777848,0.1096839317340643,0.27821257084807266,0.08223642960041622,0.010000000104965698,0.010002164768895563,1.0,0.012509076071947922,0.021851352961577322,1.000953493943254,0.018208384341025858,0.033175554183337584,1.0567002358017161,0.01375810020435935,0.022962409323756885,1.0209044239161056,0.015263911682120258,0.028639089000399517,1.0140849707865645
2011-01-24,897,2.500000000000001,3517.240097909852,2.500000000000001,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.01991603496406723,0.2671778058397756,0.018060624365449973,1.0,1.0,0.028499171551796442,439.0497047010291,,878.0994094018108,100.62119421297012,35.40146155126738,0.12612611433238013,101.24610652484442,3.947183303952694e-07,0.027874235267654236,461.70912714055913,,923.4182542809123,92.0276294741869,30.2759783882431,0.23813043707760725,80.64324592852249,1.122778859506494e-05,0.02757471242829776,1375115.0310441016,,2750230.062089842,69.18644840783227,26.24837520659555,0.28767634710535955,23.758055128059937,0.2881634148912637,0.02858596299854326,2279966.7437722464,,4559933.487549633,60.99431510821899,34.286435792458654,0.16342966551116175,0.10281755613265639,0.312875352045947,0.02772540684875025,835.3664278582622,,1670.7328557165001,83.42909902019113,25.93546117293438,0.2876692820003973,62.75958884218698,0.2084523905389761,0.01806053208152414,0.0009415829198848346,0.009821131833621233,9.645463049336835e-05,1.5219391940017082,0.013877697520452204,0.0007269394529137458,0.008862941590918438,7.855173364403185e-05,1.3020288968381717,0.008714165318500555,0.00047134131978356954,0.008843344866881776,7.820474843460425e-05,0.84609518235943,0.014731617911302397,0.0007684449250103494,0.008789755973597388,7.725981007539098e-05,1.3878297693607056,0.010089371369939482,0.0005393116759258116,0.008822542593157694,7.783725780808168e-05,0.97039003785465,7.645822596681964e-05,0.18241214118876806,0.25157466942297513,0.3087287858072006,0.19336276316401133,0.01000000000067931,0.01000021299793303,0.9999999999999999,0.013460528423942063,0.023009310986476288,1.021277283292597,0.017756939745671663,0.03201757482562463,1.0669283859253669,0.01598894078815227,0.02575346124616673,1.0912287261579874,0.01513328200373756,0.027711694551471582,1.019772223612274
2011-01-31,902,2.5000000000000004,2693.2256475976696,2.5000000000000004,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.020954313488559664,0.2754301905048541,-0.005552916586982759,1.0,1.0,0.04054799635931837,454.0321910020695,,908.0643820041366,101.13309035734382,36.412884189509995,0.1059184990218196,101.8357260046858,3.938996290310443e-07,0.03989906628201408,504.18277904386605,,1008.3655580877312,92.73573210259327,29.55226931126932,0.3233819161700917,81.5027711512146,1.1833448894777202e-05,0.039950464799547204,1993901.4857795003,,3987802.97155782,69.45631108871214,26.586147210883226,0.31953542138825514,24.160865820581666,0.25264368118016,0.04036423696915447,3136079.5534873647,,6272159.10697745,61.37948858292368,29.988869561477305,0.27123761806722424,0.04983525061639063,0.3616596627893416,0.04012577386605616,926.7389706834597,,1853.4779413667375,84.06973855508771,26.812681789959072,0.31954226793789725,63.712283808287275,0.18253684317256358,-0.005386257103243475,-0.0002175872975952394,0.010459105658962143,0.00010939289118533392,-0.33024728687119287,0.0008182492416179965,7.647036645367454e-05,0.008629621867577911,7.447037357737887e-05,0.1406700609020358,-0.002412006227629271,-8.422722228260525e-05,0.008740107752695962,7.638948352873604e-05,-0.15298045978023317,0.005399920620597909,0.00030130593044726814,0.008187777784336303,6.703970504567109e-05,0.584173568027276,-0.002847861139325003,-0.00010490313359571013,0.008879390166921724,7.88435697364262e-05,-0.1875450439704661,0.015209392350918047,0.27182035616392297,0.2704161919108088,0.4429324632234148,0.20639889871002992,0.010003914004797245,0.010577840856998649,1.0000000000000002,0.015547788947665583,0.025961682833167465,1.0643923336470016,0.01817444067697243,0.031135040345385858,1.0953942555261353,0.020612895224642682,0.0328080518849582,1.1865520867950348,0.015496382732048437,0.027297253839898235,1.0328339242469906
2011-02-07,907,2.5,3160.9202672706815,2.5,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.0209093654775403,0.31540773949893486,-0.02342622980572151,1.0,1.0,0.040837617378403926,455.39356544574207,,910.787130891475,100.94124055018955,39.777920399060505,0.06415028224944185,101.73546158164766,3.436339506048497e-07,0.04021276479940763,511.036115588419,,1022.0722311768441,92.63174690298703,32.786481172742775,0.2897988985952128,81.11029827931031,1.1088341096322075e-05,0.040352603396328506,2275122.3868614957,,4550244.7737200465,70.20913954192785,29.00560408592719,0.29116531941818613,24.081001360062015,0.21770274015848975,0.04059342548953145,3092686.436035912,,6185372.872072267,61.45892912519989,31.093154066794185,0.2576319799919678,0.0473511269220807,0.3478050407261139,0.04055338396892019,1154.3489573400104,,2308.6979146800177,84.12207979988422,30.24008295178009,0.2911669045131546,63.39132114410489,0.1585473249877195,-0.023433595627127657,-0.0011282748667399932,0.010883667326508173,0.00011845421447410155,-1.6456592900668967,-0.01904310073176585,-0.0009230901871964674,0.008895231884002727,7.91251502701787e-05,-1.6473547432463567,-0.021481423778027642,-0.001047719761665048,0.008854709090287759,7.840587307362466e-05,-1.8783265973905254,-0.016487676476251822,-0.0007985721689574329,0.008231496620966193,6.775753662097785e-05,-1.5400528919812506,-0.02114923804892299,-0.0010281480718992305,0.009159627348443845,8.389877316236042e-05,-1.7818786761195606,0.013653411107678624,0.20408946602126848,0.2459002206997673,0.3969919643088018,0.1859154279594881,0.010000686847743004,0.010136568791020586,1.0000000000000002,0.015295185229366778,0.02471794793656722,1.0706639118316892,0.017070643117812697,0.028726383507489666,1.076149470518325,0.020613948583082867,0.03312382950233237,1.2234901501912983,0.014624545864387897,0.025313329468410514,1.0261712097756857
2011-02-14,912,2.4999999999999996,2.7120266897058443,2.4999999999999996,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.02064437624616365,0.36552184022517037,-0.06413778381374124,1.0,1.0,0.05094086008919183,932.2703459245492,,1864.5406918487206,84.302902492862,32.58497790220507,0.31612528432427656,62.46830545199968,1.4975582887687648,0.039182664423916255,1172.107567968609,,2344.215135937332,83.84901497992362,23.712819533961547,0.39606792181408995,62.07301308206054,0.5305761135715491,0.04009785706194843,2041197.0713646202,,4082394.142730447,70.4510113212389,32.553740564241316,0.31817446969203195,26.105427475158685,0.18991766071952684,0.040224069270346614,2950416.3197520534,,5900832.639501344,61.281866149749995,31.642684937583816,0.32355834868727124,0.05283324739508965,0.3503531220305653,0.040315880518395575,1136.4517393127871,,2272.903478625426,84.35968768903446,34.49532167751017,0.318179191931452,63.82741114764669,0.14037594802283956,-0.033036696884262806,-0.001623916579874833,0.01062763355529775,0.00011294659498569068,-2.4256459714217455,-0.04748942061697292,-0.0023852441080174655,0.009641998448541064,9.296813408166828e-05,-3.927046509510698,-0.053209224188503046,-0.00268624703642723,0.009590101740047006,9.197005138445262e-05,-4.44654820796184,-0.051001067019924906,-0.002573674139495781,0.009188708076132477,8.443235610838221e-05,-4.4463062739603165,-0.05446934397208725,-0.0027494426114557753,0.00993472282411297,9.86987175919512e-05,-4.393282946294931,1.5443571725555894,0.7180917373266562,0.21462586509236437,0.20274366524736476,0.1668840873333463,0.05139148425483869,0.07091009979341407,1.767595243868103,0.029158221978280486,0.05148584792734045,1.3425837501829252,0.015524541647862648,0.025288115211870507,1.0573193110407768,0.02025246344612382,0.03069082907830555,1.1998503533461868,0.013626552019180406,0.022494262496252804,1.0238146330935463
2011-02-22,917,1.932354937118965,1.932354937118965,1.932354937118965,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.019037303731924006,0.39223250794029557,-0.03615089159214557,1.0,1.0,0.04746754640442106,516.1752241540407,,1032.350448306851,84.28076512204834,30.811006209937485,0.2728091535034483,63.27164004551482,1.589542501723549,0.033444385440152616,581.1659415495255,,1162.3318830989012,84.45255606415526,23.512678705634016,0.36275557862176594,63.594804533868626,0.5926212996682059,0.03268083579070077,1062090.1836376525,,2124180.367272631,69.41291325995964,31.319023562486624,0.322727950864658,26.671666848909968,0.32900028940442017,0.040097761747681544,1877440.327329817,,3754880.654663718,61.006399677474185,31.273290273130648,0.2937991772705603,0.021659013827852146,0.822372637019756,0.03292632369360434,549.868339459857,,1099.7366789197672,85.11217114216633,33.75645062514493,0.32271897990585535,65.61038207156975,0.3188269614730459,0.003588893364691481,0.00020796070326519045,0.007779831271092016,6.052577460666121e-05,0.42433745725632305,-0.007094010580827703,-0.00032415420921623873,0.008168424076955451,6.672315190098553e-05,-0.6299609930896,-0.018628794905708235,-0.0008999937442069735,0.009143716352017082,8.360754872614457e-05,-1.5624891696688537,-0.014059874855394505,-0.0006713343693905434,0.008748426570991914,7.653496746803732e-05,-1.2181736498749633,-0.02140974728065792,-0.0010376971384122144,0.009595765273539123,9.207871118485937e-05,-1.7166876132705031,0.13773008699261116,0.2807080485816527,0.2264180143019297,0.4834928887539331,0.18600542625616925,0.05222431935228291,0.07182960280154013,1.774520329468074,0.03191524867286815,0.05480906837985095,1.3824986479794263,0.017690446875491362,0.0291044076922068,1.0986979576522513,0.023090781334827403,0.03874861377897706,1.23018581916303,0.015195349759901609,0.02580132822089154,1.0426812305105475
2011-03-01,922,2.499999999999999,1858.038441709004,2.499999999999999,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.01658008554988001,0.4007209667353623,0.013076839794799788,1.0,1.0,0.016350054049898984,442.48152619855625,,884.963052397132,106.17889295666119,44.97766923748617,0.04689370930918293,112.71570575068257,8.603433997401853e-07,0.022836624565334886,403.4095844639872,,806.8191689278984,97.14972443738087,38.39308064149842,0.19841109589629521,90.17861585342713,4.332934973755954e-05,0.017647384639941133,310309.36280417425,,620618.7256075983,69.0312848184685,30.8016473133934,0.2893544650158732,27.022303689235528,1.163888840076002,0.03982473259574096,738838.8513860877,,1477677.70276553,60.44940102062493,32.77140245102311,0.236888685690485,0.11431272554344649,2.59715005675452,0.0173759003031413,381.488833857938,,762.9776677158255,85.6480608790173,33.348824003376535,0.2893634691190997,66.66882753550568,1.023175312721855,0.013081802208997573,0.0006988621636231356,0.0101340552548337,0.00010269907590802253,1.0947338093079506,0.016601541532891728,0.0008596435478474586,0.008707538196612567,7.582122144546684e-05,1.5671959115074974,0.015473055428573135,0.0007989287698667599,0.008062049693024752,6.49966452528005e-05,1.5731236500976926,0.018184384213314475,0.0009358343753183704,0.008504566815876606,7.232765672570954e-05,1.746815619479528,0.015252119425956057,0.0007908672427876764,0.008423158979489614,7.094960719375653e-05,1.4904892921980004,1.5560448881981714,0.765060357094966,0.13475450151992127,0.48967513601831353,0.11791280382371813,0.010000020913749607,0.010044181346738207,1.0,0.015706113459786765,0.030452934462413084,1.0643924259859998,0.018817512579419316,0.030221774588393112,1.1291068836069817,0.020754754584538033,0.04475132012404608,1.1616990273592298,0.016154642500327693,0.02731764773452099,1.0686811844385407
2011-03-08,927,2.499999999999999,1827.1468919856418,2.499999999999999,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.015873522890156457,0.3427243701318819,0.010119183125571363,1.0,1.0,0.015310087561032054,442.4740907183375,,884.9481814365283,106.42602003629425,39.99862345456103,0.061123678705736754,113.26496775282493,1.0215651007700196e-06,0.022666483593035316,403.2959073723004,,806.5918147446472,97.40604113093752,33.19616002383038,0.19685069866843893,90.68651196320442,5.104697555133681e-05,0.017578465713135476,336838.06799825025,,673676.1359982721,69.97749185621862,27.000943682159093,0.2694287487685532,26.87873940401688,1.4429061440959807,0.04015710221765095,719729.4532775695,,1439458.906556107,60.99738855698031,31.52900398242374,0.18288103311050397,0.11792625248749854,3.147884700842609,0.016862727965501072,385.7067281739803,,771.4134563478767,86.11481812023682,28.444916463599153,0.26943575955623583,67.13532180914112,1.2504532105271196,0.010119183840971768,0.0005429141608859839,0.00909461654786458,8.271205015269225e-05,0.9476479927934645,0.014147474006088734,0.0007327724241826828,0.007953938816982913,6.326514270430754e-05,1.4624705920116443,0.012324548331569929,0.0006389748105939296,0.007437295274807923,5.5313361004680255e-05,1.3638574617564763,0.014684797821651996,0.0007577888235286698,0.00775617080757927,6.015818559634486e-05,1.5509618002301224,0.012842407035301262,0.0006664659759205285,0.007701363028707002,5.931099249993509e-05,1.3737593380054685,0.0010787063935870592,0.1824044997758888,0.1550734767104731,0.36445134794650275,0.12193338015277475,0.010000000000005182,0.010000019694197854,1.0000000000000002,0.01629295553717508,0.03215165946699558,1.0573421128182092,0.01996501204697579,0.03260613596624971,1.1514836579138263,0.02185027088501883,0.04696315323188675,1.1690017567443427,0.01692665955189955,0.029382068093129217,1.0727392073031954
2011-03-15,932,2.5000000000000004,1755.121160607951,2.5000000000000004,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.015336654313812852,0.257665043465045,0.02812720351115905,1.0,1.0,0.014318317935718812,442.92716199022186,,885.8543239803671,106.77414887463952,33.933275207139026,0.053639436977799305,114.0070877268921,1.47393404790434e-06,0.022277164897039414,403.34532530915607,,806.6906506182171,97.61010113665301,27.05005386554804,0.25633613532211297,91.49645072463686,7.0149447649213e-05,0.017824877097181568,338595.23264138616,,677190.4652829935,70.3570305143158,24.55433501059527,0.31690725982560775,27.702343498312203,2.158004601721877,0.03985161478852332,717388.9730999051,,1434777.9461978022,60.388324061930184,31.326243777731893,0.256348517979923,0.10210285918013592,4.464326067259352,0.01651033316686378,381.4825570406843,,762.9651140814055,86.66208332338717,23.872812111116982,0.31690239194860004,68.50457787398359,1.833467189504644,0.028127227350925654,0.0014145640910615677,0.007492046615491264,5.6130762488694105e-05,2.997246272018359,0.02990179319633257,0.0014921779071039216,0.006139187159716727,3.768961898203073e-05,3.858424463085675,0.027081901895989358,0.001352800770232734,0.005767732658358645,3.326674001829688e-05,3.723308228211574,0.02997690180143109,0.0014939489312768436,0.005807442186195292,3.3726384746000754e-05,4.08367458462622,0.028614321951161648,0.0014288599856346342,0.0060206693007603135,3.624845882911768e-05,3.767429823008471,4.277885402309209e-06,0.21717687514794123,0.19193631659341132,0.4152790344372134,0.14531668571784406,0.010000000000369973,0.010000186793386504,1.0000000000000002,0.017318017337773477,0.02992149438668882,1.0712183335060785,0.021404503740534573,0.035974998304764215,1.1709734135251668,0.02448743431483446,0.04221386816675632,1.2279116855649046,0.017873505174067834,0.03220874333400953,1.0878667306145087
2011-03-22,937,2.5,1744.982823012361,2.5,False,,invalid_only,1.0,1.0,1.0,0.35,0.75,2.0,0.3,0.3,0.0015,gmvp_only,0,0,0.014327770343729266,0.16671101999779686,0.0274701384410192,1.0,1.0,0.013476123690325421,442.04783656640046,,884.0956731328141,106.75405928663685,27.946470274277182,0.04548590445753506,113.94998390525005,2.399425792224864e-06,0.01836631064934317,402.3823916189549,,804.7647832379209,97.44542228065872,22.90383934662865,0.25343799778433723,91.47246438939655,0.00011535720445281142,0.01863047038368655,351813.9575516079,,703627.9151010502,70.63337623769598,27.690432473394228,0.25652584866151934,27.680994421015125,3.5656973094845705,0.03187602990341293,713409.3506062494,,1426818.7012121708,59.830498082071315,35.731210276842994,0.24836098163874726,0.06355997793189556,7.347676055505783,0.016798203293588363,381.18286217795793,,762.3657243559132,86.6792763497263,23.41001928422683,0.2565410224755714,68.59948807041869,3.001155049702945,0.027475020302349495,0.001371202857486278,0.005638207468558381,3.17893834585075e-05,3.8606544127905136,0.033728906913012224,0.0016691481691932096,0.0043920987807352825,1.9290531699736353e-05,6.032857423929627,0.030864873707475038,0.001529173011321904,0.004135429592197558,1.7101777912023258e-05,5.869975162248501,0.03885232849489806,0.0019156458332054611,0.004109266904146847,1.6886074489516613e-05,7.400330898522128,0.031104317474126786,0.001541601999052519,0.004334253936341274,1.8785757184689826e-05,5.646225028478543,0.0006527975201719802,0.2608938826941918,0.25327092152115294,0.4931960223130135,0.19047734708390193,0.010000007636521539,0.010026409085877997,0.9999999999999998,0.017401995741514444,0.030993329407749907,1.0758105234285145,0.022496372083453963,0.03841805289347543,1.2125183089031684,0.025194258346313125,0.04205025449302602,1.2792009668997186,0.01853886347957043,0.0342413097641367,1.108866722218458
