tag,dim,geom_train_cv,geom_query_cv,geom_train_rel_contrast,geom_query_rel_contrast,fcm_train_mean_max_p,fcm_query_mean_max_p,fcm_train_mean_norm_entropy,fcm_query_mean_norm_entropy,cent_train_mean_centroid_rel_contrast,cent_query_mean_centroid_rel_contrast
pca_svd_legacy_48,240,0.47813879403159815,1.4526618168419703,10.838124641518103,51.334091194012515,0.2500000133751328,0.2500000126910224,0.9999999999999991,0.9999999999999991,5.428524159181463e-08,5.240189808061372e-08
pca_only_48,48,0.4629372452226927,1.4340704552219177,10.419546677862686,53.56938591865972,0.2500000139019505,0.2500000129956642,0.9999999999999989,0.9999999999999991,5.594415175781418e-08,5.205306614643617e-08
pca_svd_standardized_48,240,0.48341377633199395,0.9975222041212526,12.805972365303246,33.159725658862726,0.5310135504655458,0.524970129864151,0.7993323390340228,0.7972862253786612,1.9667553910055011,2.2447383768021734
pca_only_15,15,0.587830352399954,1.537487305383653,20.856591970592795,86.02418006083829,0.2500001863701241,0.25000020038928006,0.9999999999998097,0.9999999999997696,7.488451751594651e-07,8.35674261605749e-07
pca_only_10,10,0.6422274277742781,1.5996809113179926,38.415730333035775,132.8191233069932,0.25000037622022253,0.25000043511674336,0.9999999999989966,0.9999999999987721,1.5889319374423158e-06,1.8202469152303313e-06
pca_only_5,5,0.7555363799926388,1.6765025288840762,133.67187990645894,428.19166181903626,0.25068022929638684,0.2508786854594928,0.9999975017268277,0.9999954881632853,0.0027592559258265304,0.0035492658531874185
market_state_6,6,0.5103614489377772,0.6470684818051382,833.2589328034528,189.76764190515482,0.6704922507587716,0.6397269230707896,0.6099225538655594,0.628448059737492,3.981276903570853,3.938781218511757
