date,raw_anchor,mix_lambda,shrink_gamma,regime_assigned,regime_prob_0,regime_raw_0,regime_prob_1,regime_raw_1,regime_prob_2,regime_raw_2,regime_prob_3,regime_raw_3,model_vol_mse,model_vol_mae,model_vol_rmse,mix_vol_mse,mix_vol_mae,mix_vol_rmse,roll_vol_mse,roll_vol_mae,roll_vol_rmse,pers_vol_mse,pers_vol_mae,pers_vol_rmse,shrink_vol_mse,shrink_vol_mae,shrink_vol_rmse
2012-08-30,1302,0.3,0.3,3,8.648412552119555e-14,9.999999999979912e-13,9.513308882653009e-14,9.999999999979912e-13,6.231458790631365e-06,4.4628876573399336e-05,0.9999937685410277,0.9999553711214266,0.15621289723276566,0.30986569890382404,0.3952377730338608,0.15856863281671543,0.30201692480001124,0.3982067714350365,0.1624437087087839,0.3003037593432565,0.4030430606136073,0.12608390053744753,0.28013789621257534,0.3550829488125944,0.1624437087087839,0.3003037593432565,0.4030430606136073
2012-09-07,1307,0.3,0.3,2,6.193654475756687e-13,9.99999999997989e-13,6.813059366121359e-13,9.99999999997989e-13,0.9999581121857887,0.9999941512833467,4.188781291066323e-05,5.848714653374691e-06,0.341096645205014,0.30973524939062375,0.584034797940169,0.1707811722823184,0.3166976093738318,0.4132567873396859,0.18572517983921918,0.32685031240423074,0.43095844328568295,0.10582519306771354,0.25420545514455667,0.3253078435385682,0.18572517983921918,0.32685031240423074,0.43095844328568295
2012-09-14,1312,0.3,0.3,3,6.764961236598497e-13,9.999999999980003e-13,6.149944297338718e-13,9.999999999980003e-13,1.0798217988845238e-08,1.4541397040149054e-09,0.9999999892004906,0.9999999985438603,0.4075070923802243,0.423033749676629,0.6383628218969399,0.20801857853122477,0.3707988372174107,0.4560905376471044,0.20805514635169434,0.3575392835178775,0.45613062422040285,0.10427784841154587,0.25179885228299914,0.32292080826658703,0.20805514635169434,0.3575392835178775,0.45613062422040285
2012-09-21,1317,0.3,0.3,3,6.764961299760586e-13,9.999999999969998e-13,6.149944354758609e-13,9.999999999969998e-13,7.425846402397776e-12,9.999999999969998e-13,0.9999999999912826,0.999999999997,0.34275612741381356,0.34874991743782874,0.5854537790584442,0.12637079885564456,0.2900454808606588,0.35548670700272966,0.12079915609259975,0.2842119974863847,0.34756172990218553,0.12130389753925805,0.274703285904946,0.34828709068706243,0.12079915609259975,0.2842119974863847,0.34756172990218553
2012-09-28,1322,0.3,0.3,3,6.764961299760586e-13,9.999999999969998e-13,6.149944354758609e-13,9.999999999969998e-13,7.425846402397776e-12,9.999999999969998e-13,0.9999999999912826,0.999999999997,0.27412920494837206,0.2918009190701633,0.5235734952691666,0.10746424582644906,0.2544891828887048,0.3278173970771671,0.10244266088689732,0.2558278489071141,0.3200666506946597,0.1088442756640894,0.2543642119621644,0.3299155583843984,0.10244266088689732,0.2558278489071141,0.3200666506946597
2012-10-05,1327,0.3,0.3,2,7.015941968925695e-14,9.99999999997e-13,7.028817300053599e-14,9.99999999997e-13,0.9999999999997318,0.9999999999970001,1.2790807067805343e-13,9.99999999997e-13,0.31869740951995135,0.29071723133527827,0.5645329126985877,0.1341614242021464,0.26424102669519267,0.3662805266488329,0.13483104650671662,0.28061874008897014,0.36719347285418436,0.18868752261083327,0.32794447627712275,0.43438177057840865,0.13483104650671662,0.28061874008897014,0.36719347285418436
2012-10-12,1332,0.3,0.3,2,7.015941968925695e-14,9.99999999997e-13,7.028817300053599e-14,9.99999999997e-13,0.9999999999997318,0.9999999999970001,1.2790807067805343e-13,9.99999999997e-13,0.34198183994665904,0.28203999576356653,0.5847921339644191,0.16313400716807527,0.3040204906832448,0.4038985109753133,0.1737742431413816,0.34060676181355826,0.4168623791389451,0.2884509496622851,0.44164669845447035,0.5370762978034733,0.1737742431413816,0.34060676181355826,0.4168623791389451
2012-10-19,1337,0.3,0.3,2,7.015941968925695e-14,9.99999999997e-13,7.028817300053599e-14,9.99999999997e-13,0.9999999999997318,0.9999999999970001,1.2790807067805343e-13,9.99999999997e-13,0.3074289919339468,0.2506096010515645,0.5544627958068483,0.15277092489275632,0.2921547840672095,0.39085921364700654,0.16542793864360342,0.33597423228227913,0.40672833518652646,0.18644965974999228,0.34814848647997837,0.4317981701559101,0.16542793864360344,0.33597423228227913,0.4067283351865265
2012-10-26,1342,0.3,0.3,3,6.805999766717676e-14,9.999999999969998e-13,6.805999766738884e-14,9.999999999969998e-13,1.118095016959031e-13,9.999999999969998e-13,0.9999999999997521,0.999999999997,0.33342549097685603,0.2772214098136616,0.5774300745344462,0.15259204364719478,0.2942536998852847,0.390630315832239,0.1646288871215095,0.32332322760429316,0.4057448547073758,0.20562110532188135,0.35244577731921695,0.45345463424898563,0.1646288871215095,0.32332322760429316,0.4057448547073758
2012-11-06,1347,0.3,0.3,3,6.805999766717676e-14,9.999999999969998e-13,6.805999766738884e-14,9.999999999969998e-13,1.118095016959031e-13,9.999999999969998e-13,0.9999999999997521,0.999999999997,0.2823742687653255,0.28571403972023474,0.531388999477149,0.12732916716084483,0.26656996579249465,0.35683212742246856,0.12403717045711785,0.2717429674446621,0.35218911178103995,0.16439109264081658,0.3088177152364819,0.40545171431480787,0.12403717045711787,0.2717429674446621,0.35218911178103995
2012-11-13,1352,0.3,0.3,3,6.805999766717676e-14,9.999999999969998e-13,6.805999766738884e-14,9.999999999969998e-13,1.118095016959031e-13,9.999999999969998e-13,0.9999999999997521,0.999999999997,0.35852361671698374,0.3508811827231833,0.5987684165994259,0.12894983634603693,0.27460348003355944,0.3590958595501164,0.11623630819535417,0.2657154767136799,0.34093446319689386,0.1785119352708254,0.3450458176774625,0.4225067280775839,0.11623630819535417,0.2657154767136799,0.34093446319689386
2012-11-20,1357,0.3,0.3,1,1.0650412168737265e-13,9.99999999997e-13,0.9999999999997627,0.9999999999970001,6.536203555119856e-14,9.99999999997e-13,6.536203555099506e-14,9.99999999997e-13,0.2950299696025288,0.3745950301354497,0.5431666131147319,0.14393634241605338,0.30788619283173374,0.37938943371693074,0.13838397925565343,0.3006955052036832,0.3719999721178127,0.195088695430961,0.35974178275777363,0.4416884596986444,0.13838397925565343,0.30069550520368316,0.3719999721178127
2012-11-28,1362,0.3,0.3,1,1.0650412168737265e-13,9.99999999997e-13,0.9999999999997627,0.9999999999970001,6.536203555119856e-14,9.99999999997e-13,6.536203555099506e-14,9.99999999997e-13,0.29162061665262234,0.3661015956944106,0.5400190891557652,0.16140980707128477,0.33177572189417043,0.4017583939027096,0.17089637974303823,0.33797568538812345,0.41339615351746833,0.2720436574463546,0.43354025851498634,0.5215780454029432,0.17089637974303823,0.33797568538812345,0.41339615351746833
2012-12-05,1367,0.3,0.3,1,2.9254779223118996e-07,2.7468145796156406e-06,0.999999707452077,0.9999972531834205,6.536219596751923e-14,9.99999999998001e-13,6.536219596731572e-14,9.99999999998001e-13,0.19560912965138003,0.2488241618032048,0.4422772090571478,0.08773925480037904,0.23525317339013274,0.2962081275056089,0.10246608355675328,0.24799855753150485,0.32010323890387815,0.13787566428159723,0.2950277441379846,0.3713161244567723,0.10246608355675328,0.24799855753150485,0.32010323890387815
2012-12-12,1372,0.3,0.3,3,1.0704899406747837e-13,9.999999999980092e-13,0.07746553985962323,0.4414661155948992,1.0704899406781186e-13,9.999999999980092e-13,0.9225344601401626,0.5585338844031009,0.3103639580239935,0.3338077819363594,0.5571031843599474,0.10753470914762872,0.25193951335548675,0.32792485289716716,0.10617286190865255,0.24858353243853237,0.3258417743455442,0.13253003866134963,0.2942101907689604,0.36404675340036974,0.10617286190865255,0.24858353243853237,0.3258417743455442
2012-12-19,1377,0.3,0.3,3,6.621687160862864e-14,9.999999999980114e-13,0.0025781931683743413,0.023752985765489655,6.621687160883493e-14,9.999999999980114e-13,0.9974218068314933,0.9762470142325104,0.20972620352516722,0.33695408852434783,0.4579587356139931,0.11654156358368448,0.2772110018984371,0.3413818442502244,0.11954571088613729,0.2801147814299224,0.34575382989366477,0.13928864861829,0.28142369421959584,0.3732139448336436,0.11954571088613729,0.2801147814299224,0.34575382989366477
2012-12-27,1382,0.3,0.3,3,6.481115570247409e-14,9.999999999980063e-13,6.771041745630261e-08,6.373487517730941e-07,6.4811155702676e-14,9.999999999980063e-13,0.9999999322894528,0.9999993626492483,0.17429942779856206,0.2546596215420836,0.41749182961893044,0.0874215028883194,0.23059703175670784,0.2956712750476776,0.09827892597458604,0.24296889786336112,0.31349469847923433,0.1470821448901936,0.2941853422172287,0.3835129005525024,0.09827892597458604,0.24296889786336112,0.31349469847923433
2013-01-04,1387,0.3,0.3,3,6.356622906392269e-14,9.999999999970568e-13,6.356622769256182e-14,9.999999999970568e-13,1.0383043338495986e-13,9.999999999970568e-13,0.9999999999997691,0.999999999997,0.28221268276135947,0.38599566973308563,0.5312369365559585,0.17567591967326007,0.3500133725741131,0.4191371132138743,0.17757527001718476,0.34666959344091636,0.4213968082664898,0.1296162044807773,0.2744344406923615,0.3600225055198318,0.17757527001718476,0.34666959344091636,0.4213968082664898
2013-01-11,1392,0.3,0.3,3,6.356622906391907e-14,9.999999999969998e-13,6.35662276925582e-14,9.999999999969998e-13,1.0383043338495395e-13,9.999999999969998e-13,0.9999999999997691,0.999999999997,0.45927630181935714,0.4724237807988444,0.677699270930224,0.1984138103752264,0.37111114528001166,0.4454366513604672,0.1725916432602363,0.33898775499882333,0.41544150401739627,0.1405466736953009,0.27813718533895615,0.3748955503807706,0.17259164326023627,0.33898775499882333,0.41544150401739627
2013-01-18,1397,0.3,0.3,3,6.356622906391907e-14,9.999999999969998e-13,6.35662276925582e-14,9.999999999969998e-13,1.0383043338495395e-13,9.999999999969998e-13,0.9999999999997691,0.999999999997,0.21285094279717062,0.3272814482358533,0.4613577167417606,0.15697688965852277,0.30285087699375285,0.3962030914297903,0.16135950784676095,0.30610811786622494,0.40169579017804125,0.15539024587817693,0.2954800295342847,0.3941956949006127,0.1613595078467609,0.30610811786622494,0.4016957901780412
2013-01-28,1402,0.3,0.3,1,9.655731578781007e-14,9.99999999997e-13,0.999999999999785,0.9999999999970001,5.926504196446957e-14,9.99999999997e-13,5.926501229008483e-14,9.99999999997e-13,0.31061146354741703,0.2963413700498683,0.5573252762502496,0.11839324383354669,0.24261420311070744,0.34408319318668656,0.11966808747585905,0.2535013835992083,0.34593075531941225,0.1324953538554648,0.26260646467460164,0.3639991124377432,0.11966808747585905,0.2535013835992084,0.34593075531941225
2013-02-04,1407,0.3,0.3,1,9.655731578781007e-14,9.99999999997e-13,0.999999999999785,0.9999999999970001,5.926504196446957e-14,9.99999999997e-13,5.926501229008483e-14,9.99999999997e-13,0.19168774704952013,0.24539526866206304,0.43782159271730775,0.09735055891824562,0.23645152560215676,0.312010510909882,0.10896389461483726,0.2569142975710533,0.3300967958263716,0.17395370858986722,0.3389635363435175,0.4170775810204466,0.10896389461483727,0.2569142975710534,0.33009679582637164
2013-02-11,1412,0.3,0.3,1,9.655731578781007e-14,9.99999999997e-13,0.999999999999785,0.9999999999970001,5.926504196446957e-14,9.99999999997e-13,5.926501229008483e-14,9.99999999997e-13,0.2168746934534188,0.28330966218739656,0.46569807112915856,0.10702812515426942,0.2399084726297459,0.3271515324039755,0.11744201459052661,0.2566170130851058,0.3426981391699211,0.17479199656032318,0.3262645257684267,0.41808132768675904,0.11744201459052661,0.25661701308510587,0.3426981391699211
2013-02-19,1417,0.3,0.3,3,5.755785002545372e-14,9.999999999969998e-13,9.436298166650765e-14,9.999999999969998e-13,5.755785002527468e-14,9.999999999969998e-13,0.9999999999997905,0.999999999997,0.13072638003289228,0.24464520668149728,0.36156103223783986,0.08970770096723946,0.2314042161668382,0.29951243875211503,0.1125075140764746,0.2604279110570762,0.3354213977617925,0.2066648113360094,0.34397872790219175,0.45460401596995315,0.1125075140764746,0.2604279110570762,0.3354213977617925
2013-02-26,1422,0.3,0.3,3,5.755785002545372e-14,9.999999999969998e-13,9.436298166650765e-14,9.999999999969998e-13,5.755785002527468e-14,9.999999999969998e-13,0.9999999999997905,0.999999999997,0.26778194552860757,0.384433164044653,0.5174765168861362,0.1487790234107968,0.3119403594857784,0.38571883984425337,0.15395384952174232,0.3033155719499905,0.3923695318468832,0.20847260407871743,0.33504473009707014,0.4565880025567004,0.15395384952174226,0.3033155719499905,0.39236953184688317
