mode,run_tag,regime_clustering,knn_metric,pca_k,tau,k_neighbors,primary_metric,model_mean,mix_mean,model_stein_mean,mix_stein_mean,model_logeuc_mean,mix_logeuc_mean,model_gmvp_sharpe_mean,mix_gmvp_sharpe_mean,roll_gmvp_sharpe_mean,pers_gmvp_sharpe_mean,shrink_gmvp_sharpe_mean,model_gmvp_var_mean,mix_gmvp_var_mean,roll_gmvp_var_mean,pers_gmvp_var_mean,shrink_gmvp_var_mean,model_gmvp_vol_mean,mix_gmvp_vol_mean,roll_gmvp_vol_mean,pers_gmvp_vol_mean,shrink_gmvp_vol_mean,model_turnover_l1_mean,mix_turnover_l1_mean,roll_turnover_l1_mean,pers_turnover_l1_mean,shrink_turnover_l1_mean,_objective
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=10,fuzzy_cmeans,lp_p1,48,1.0,10,fro,0.023564864405431207,0.022295377633679753,848.3825010001672,811.8871143128687,100.6738159947813,94.22069498331818,1.9421720654791008,1.809643356048003,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141791497331,9.854256656164297e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449681047639854,0.007883094098146902,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921662542728743,0.16030745465373972,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421720654791008
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=10,fuzzy_cmeans,l1,48,1.0,10,fro,0.023564864405431207,0.022295377633679753,848.3825010001672,811.8871143128687,100.6738159947813,94.22069498331818,1.9421720654791008,1.809643356048003,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141791497331,9.854256656164297e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449681047639854,0.007883094098146902,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921662542728743,0.16030745465373972,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421720654791008
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=10,fuzzy_cmeans,lp_p1,48,2.0,10,fro,0.023564334132967633,0.022295263509829393,848.3631814741498,811.8781925082753,100.67314833932285,94.22011939604633,1.9419288530534986,1.8095888899082817,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537997173,9.854242159582618e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733219789,0.007883091361792799,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246864324254,0.1602987065453221,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9419288530534986
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=10,fuzzy_cmeans,l1,48,2.0,10,fro,0.023564334132967633,0.022295263509829393,848.3631814741498,811.8781925082753,100.67314833932285,94.22011939604633,1.9419288530534986,1.8095888899082817,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537997173,9.854242159582618e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733219789,0.007883091361792799,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246864324254,0.1602987065453221,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9419288530534986
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=50,fuzzy_cmeans,l1,48,2.0,50,fro,0.023564334024810035,0.02229526348977567,848.3631791369864,811.8781911749536,100.67314823177303,94.22011928669036,1.941928852914131,1.8095888898899462,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537920172,9.854242159557005e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733147569,0.007883091361767621,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246857753644,0.1602987070890656,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.941928852914131
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=50,fuzzy_cmeans,lp_p1,48,2.0,50,fro,0.023564334024810035,0.02229526348977567,848.3631791369864,811.8781911749536,100.67314823177303,94.22011928669036,1.941928852914131,1.8095888898899462,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537920172,9.854242159557005e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733147569,0.007883091361767621,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246857753644,0.1602987070890656,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.941928852914131
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=50,agglomerative_ward,lp_p1,40,1.0,50,fro,0.027815031961380736,0.022292554162628753,882.2603927257875,820.7768550361229,103.84427318179634,96.53853038436495,1.7074327326083873,1.7979732772005124,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.00010389403305576439,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,3.2315516166759073e-15,0.12489996968128833,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7074327326083873
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=10,agglomerative_ward,lp_p1,40,1.0,10,fro,0.027815031961380736,0.022292554162628753,882.2603927257703,820.7768550361161,103.84427318179632,96.53853038436495,1.7074327326083873,1.7979732772005121,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.0001038940330557644,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,3.260803696698629e-15,0.12489996968128844,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7074327326083873
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=10,agglomerative_ward,l1,48,1.0,10,fro,0.027815031961380743,0.022292554162628753,882.2603927257715,820.77685503609,103.84427318179632,96.53853038436495,1.7074327326083871,1.797973277200512,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.0001038940330557644,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,2.285785264118355e-15,0.12489996968128846,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7074327326083871
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=50,agglomerative_ward,lp_p1,48,1.0,50,fro,0.027815031961380736,0.022292554162628753,882.2603927257888,820.7768550361211,103.84427318179634,96.53853038436495,1.707432732608387,1.797973277200512,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.00010389403305576442,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,2.3241935078399823e-15,0.12489996968128844,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.707432732608387
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=10,agglomerative_ward,lp_p1,48,1.0,10,fro,0.027815031961380743,0.022292554162628753,882.2603927257674,820.7768550361345,103.84427318179632,96.53853038436495,1.707432732608387,1.7979732772005117,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.0001038940330557644,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,2.3271315430228867e-15,0.12489996968128846,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.707432732608387
